 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
2149,2021,SEPTIEMBRE,2021-09-15,MIERCOLES,14:50:00,DIVERSO,EN TRAMITE,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,AVENIDA,HEBERTO CASTILLO Y HACIENDA CASA GRANDE,"25.785139090297818, -100.57980086288526",
2122,2021,FEBRERO,2021-02-12,VIERNES,09:21:00,LATERAL CON PROYECCION,FINIQUITADO,LLAMADA AL 911,COLONIA,DURAZNO,CARRETERA,CARRETERA A GARCIA ENTRE COLOSIO,"25.745192, -100.527352",
6883,2021,SEPTIEMBRE,2021-09-15,MIERCOLES,22:10:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,LAS MINAS,AVENIDA,TITANIO Y HEBERTO CASTILLO,"25.80089658494098, -100.5861609723892",
3779,2021,FEBRERO,2021-02-12,VIERNES,13:01:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,MIRADOR DE GARCIA,CALLE,PROLO.SOR JUANA INES DE LA CRUZ,"25.796247, -100.582386",
6931,2021,SEPTIEMBRE,2021-09-16,JUEVES,10:48:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,REAL DE PALMAS Y MINERALES,"25.792096169676018, -100.48995012701403",
4532,2021,FEBRERO,2021-02-12,VIERNES,22:49:00,LATERAL CON PROYECCION,EN TRAMITE,LLAMADA AL 911,COLONIA,SIERRA REAL,AVENIDA,HEBERTO CASTILLO Y SIERRA REAL,"25.787789, -100.581455",
6832,2021,SEPTIEMBRE,2021-09-16,JUEVES,23:20:00,ATROPELLO,CODE,LLAMADA AL 911,COLONIA,PARQUE INDUSTRIAL DIAMANTE,AVENIDA,HEBERTO CASTILLO Y FRENTE A FRISA,"25.759378386302167, -100.54017978499724",
4676,2021,FEBRERO,2021-02-12,VIERNES,22:01:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,SAMSARA,CALLE,RUIZ CORTINEZ Y SAMSARA,"25.775854, -100.448576",
6918,2021,SEPTIEMBRE,2021-09-17,VIERNES,22:00:00,ALCANCE CON PROYECCION,EN TRAMITE,LLAMADA AL 911,COLONIA,AMPLIACION LOS NOGALES,AVENIDA,MARAVILLAS Y CLAVEL,"25.79929896596883, -100.60491527818643",
4581,2021,FEBRERO,2021-02-13,SABADO,22:30:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,COLOSIO Y LIBRAMIENTO,"25.742079, -100.516307",
6170,2021,SEPTIEMBRE,2021-09-18,SABADO,06:18:00,ALCANCE,CODE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR.A GARCIA FTE.A LA CUETARA Y EL OXO,"25.77546918790162, -100.56610487941617",
3575,2021,FEBRERO,2021-02-13,SABADO,01:38:00,CRUCERO,NO ESPESIFICA,LLAMADA AL 911,COLONIA,PASEO DE CAPELLANIAS,CALLE,CAPELLANIAS Y LAS TORRES,"25.782283, -100.589798",
6884,2021,SEPTIEMBRE,2021-09-18,SABADO,,CAIDA DE PERSONA,EN TRAMITE,LLAMADA AL 911,COLONIA,PARAJE SAN JOSE,CALLE,LAGOS Y LAREDO,"25.79889963953252, -100.43789032993175",
4558,2021,FEBRERO,2021-02-14,DOMINGO,07:23:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,CUMBRES SAMSARA,AVENIDA,RUIZ CORTINEZ Y LA RESERVA,"25.774921, -100.441903",
6813,2021,SEPTIEMBRE,2021-09-18,SABADO,20:50:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE SAN BLAS,CALLE,WILIAM ERNESTO MILE Y FRAY BARTOLOME,"25.802998383412046, -100.57199515554316",
3819,2021,FEBRERO,2021-02-14,DOMINGO,08:40:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,PASEO DE LAS MINAS,CALLE,MERCURIO Y FIERRO,"25.80085, -100.577104",
3939,2021,SEPTIEMBRE,2021-09-19,DOMINGO,09:58:00,ESTRELLAMIENTO,CODE,LLAMADA AL 911,COLONIA,LAS ALAMEDAS,CARRETERA,CARR. A ICAMOLE,"25.826769731247023, -100.58462477615579",
4464,2021,FEBRERO,2021-02-14,DOMINGO,21:00:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,LAS MINAS,CALLE,PROL. SOR JUANA INES Y ANTIMONIO,"25.796417, -100.576366",
6915,2021,SEPTIEMBRE,2021-09-19,DOMINGO,12:56:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,PASEO DE CAPELLANIAS,AVENIDA,ANILLO PERIFIERICO Y MARAVILLAS,"25.79947743646494, -100.61209055840533",
3780,2021,FEBRERO,2021-02-15,LUNES,13:20:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,CALLE,REAL DE PALMA ENTRE MINEROS,"25.794962, -100.490291",
6834,2021,SEPTIEMBRE,2021-09-19,DOMINGO,02:56:00,LATERAL,CODE,LLAMADA AL 911,COLONIA,PASEO DE LAS MINAS,AVENIDA,HEBERTO CASTILLO Y VICENTE GUERRERO,"25.801866370586602, -100.58665740260861",
4677,2021,FEBRERO,2021-02-16,MARTES,23:30:00,DIVERSO,EN TRAMITE,LLAMADA AL 911,COLONIA,MIRADOR DE GARCIA,AVENIDA,HEBERTO CASTILLO Y SOR JUANA INES,"25.796262, -100.584917",
6486,2021,SEPTIEMBRE,2021-09-19,DOMINGO,,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE SAN BLAS,AVENIDA,HOSPITAL Y DR. FRANCISCO BOLIVAR,"25.799223407403947, -100.56917792153675",
4655,2021,FEBRERO,2021-02-17,MIERCOLES,19:12:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,MIRADOR DE GARCIA,AVENIDA,HEBERTO CASTILLO Y SOR JUANA INES,"25.796243, -100.584869",
6885,2021,SEPTIEMBRE,2021-09-19,DOMINGO,,CRUCERO,CODE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,CALLE,REAL DE PALMAS Y SEVILLA,"25.800072085141213, -100.48713537457562",
3248,2021,FEBRERO,2021-02-19,VIERNES,14:23:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,CENTRO DE GARCIA,CALLE,LERDO DE TEJADA Y G. TREVIÑO,"25.805777, -100.58774",
6940,2021,SEPTIEMBRE,2021-09-20,LUNES,15:10:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,SANTA MARIA,CALLE,SANTA ELENA,"25.780966548421063, -100.48527633749913",
4469,2021,FEBRERO,2021-02-19,VIERNES,14:10:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,VILLAS PONIENTE,AVENIDA,LINCOLN Y VILLAS PONIENTE,"25.773316, -100.425549",
6933,2021,SEPTIEMBRE,2021-09-20,LUNES,19:25:00,LATERAL,CODE,LLAMADA AL 911,COLONIA,PROVENSA,AVENIDA,LINCOLN FRENTE A PREPA MILITARIZADA,"25.777893065264617, -100.4440878563176",
4515,2021,FEBRERO,2021-02-19,VIERNES,14:31:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,LOMAS JARDINES,AVENIDA,RUIZ CORTINEZ Y JARDINES DE LAS LOMAS,"25.772979, -100.43342",
6654,2021,SEPTIEMBRE,2021-09-20,LUNES,08:30:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CALLE,CIRCULOS Y LIBRAMIENTO NORESTE,"25.77596540311406, -100.46199710767847",
4516,2021,FEBRERO,2021-02-19,VIERNES,16:31:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,VILLAS PONIENTE,AVENIDA,VILLAS PONIENTE Y LINCOLN,"25.773316, -100.425549",
6248,2021,SEPTIEMBRE,2021-09-24,VIERNES,08:23:00,LATERAL CON PROYECCION,CODE,LLAMADA AL 911,COLONIA,RES. LOS PARQUES,AVENIDA,LINCOLN Y AUTOPISTA,"25.784574249803203, -100.47376926981615",
4517,2021,FEBRERO,2021-02-19,VIERNES,18:26:00,DIVERSO,EN TRAMITE,LLAMADA AL 911,COLONIA,SANTA MARIA,AVENIDA,LINCOLN Y SANTA MARIA,"25.787134, -100.485686",
6961,2021,SEPTIEMBRE,2021-09-24,VIERNES,18:00:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,LOS NOGALES,AVENIDA,SOR JUANA INES DE LA CRUZ Y 16 DE SEPTIEMBRE,"25.796056721688263, -100.59564386255013",
4560,2021,FEBRERO,2021-02-19,VIERNES,06:59:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,SAN BLAS,AVENIDA,HOSPITAL ENTRE GONZALITOS,"25.802101, -100.566046",
6513,2021,SEPTIEMBRE,2021-09-25,SABADO,04:58:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,LOMAS JARDINES,AVENIDA,LINCOLN Y LOMAS JARDINES,"25.77508488271448, -100.43231467739703",
3728,2021,FEBRERO,2021-02-19,VIERNES,08:00:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,AVENIDA,HEBERTO CASTILLO ENTRE HACIENDA DEL SOL,"25.782137, -100.576759",
462,2021,SEPTIEMBRE,2021-09-25,SABADO,05:31:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LAS CUMBRES,AVENIDA,ALEJANDRO DE RODAS Y LA RESERVA,"25.76151005135595, -100.4438123778169",
3347,2021,FEBRERO,2021-02-19,VIERNES,11:58:00,ESTRELLAMIENTO,FINIQUITADO,LLAMADA AL 911,COLONIA,RIVERAS DE CAPELLANIA,CALLE,EMILIANO ZAPATA ENTRE SAN SEBASTIAN,"25.806821, -100.612037",
6724,2021,SEPTIEMBRE,2021-09-26,DOMINGO,13:40:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,AVENIDA,HEBERTO CASTILLO Y HACIENDA DEL SOL,"25.782190867264983, -100.57695668084642",
4612,2021,FEBRERO,2021-02-19,VIERNES,07:45:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,MITRAS PONIENTE,AVENIDA,AV.ABRAHAM DE LINCOLN,"25.775828, -100.434704",
6919,2021,SEPTIEMBRE,2021-09-26,DOMINGO,01:01:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,CENTRO DE GARCIA,CALLE,GENERAL TREVIÑO Y LERDO DE TEJADA,"25.80570668855204, -100.58766704040858",
3521,2021,FEBRERO,2021-02-20,SABADO,20:02:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,CENTRO DE GARCIA,CALLE,JOSE MORELOS Y LERDO DE TEJADA,"25.813083, -100.587646",
6249,2021,SEPTIEMBRE,2021-09-26,DOMINGO,07:30:00,ESTRELLAMIENTO,CODE,LLAMADA AL 911,COLONIA,NO ESPESIFICA,CALLE,PROL. HIDALGO,"25.811556680650273, -100.59856344647096",
3250,2021,FEBRERO,2021-02-20,SABADO,14:31:00,CRUCERO,FINIQUITADO,LLAMADA AL 911,COLONIA,VILLA AZUL,CALLE,VILLA TOLEDO Y VILLA VERSALES,"25.82136, -100.615709",
6488,2021,SEPTIEMBRE,2021-09-27,LUNES,00:47:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,VILLAS DE PRIVALIA,CALLE,FRESNO,"25.787618826527584, -100.59976099876803",
4520,2021,FEBRERO,2021-02-20,SABADO,18:01:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,MISION SAN JUAN,CALLE,MISION ARCO Y MISION COAPA,"25.784034, -100.462993",
6389,2021,SEPTIEMBRE,2021-09-27,LUNES,11:44:00,ESTRELLAMIENTO,CODE,LLAMADA AL 911,COLONIA,SANTA MARIA,AVENIDA,LINCOLN FTE. AL CEDIS DE PEPSICO,"25.78635826874092, -100.48188041736186",
3252,2021,FEBRERO,2021-02-20,SABADO,17:51:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,VILLAS PONIENTE,AVENIDA,LINCOLN Y VILLAS DE PONIENTE,"25.77341, -100.425541",
6733,2021,SEPTIEMBRE,2021-09-27,LUNES,07:50:00,ALCANCE CON PROYECCION,EN TRAMITE,LLAMADA AL 911,COLONIA,INDUSTRIAL,CARRETERA,CARRETARA GARCIA Y VIAS DE ALCALI,"25.76619443215763, -100.55125444347384",
3591,2021,FEBRERO,2021-02-21,DOMINGO,00:27:00,ESTRELLAMIENTO,CODE,LLAMADA AL 911,COLONIA,PORTAL DE LINCOLN,AVENIDA,LINCOLN A 200 METROS DEL PUENTE PORTAL DE LINCOLN,"25.796077, -100.53339",
6790,2021,SEPTIEMBRE,2021-09-27,LUNES,16:06:00,CRUCERO,CODE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,CALLE,MINERALES Y REAL DE PALMAS,"25.792107078737974, -100.48974881209597",
4521,2021,FEBRERO,2021-02-21,DOMINGO,15:45:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,LA CRUZ,CALLE,JUAREZ Y CUARTA,"25.810389, -100.614584",
6174,2021,SEPTIEMBRE,2021-09-27,LUNES,17:06:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,PASEO DE LAS MINAS,CALLE,TITANIO Y MAGNESIO,"25.80003456769253, -100.57977330648005",
3782,2021,FEBRERO,2021-02-21,DOMINGO,06:08:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,VILLAS DEL ALCALI,CALLE,DOLOMITA Y CROMITA,"25.78442, -100.571096",
6638,2021,SEPTIEMBRE,2021-09-27,LUNES,22:15:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,REAL DE PALMAS Y MINERIAS,"25.792111759106294, -100.4897463176732",
3783,2021,FEBRERO,2021-02-22,LUNES,18:08:00,CRUCERO,FINIQUITADO,LLAMADA AL 911,COLONIA,VALLE DE SAN BLAS,CALLE,DR.IGNACIO BERNAL ENTRE DOCTOR CARLOS MTZ,"25.799074, -100.566644",
6966,2021,SEPTIEMBRE,2021-09-28,MARTES,11:16:00,ESTRELLAMIENTO CON LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,VILLAS DEL P0NIENTE,AVENIDA,LINCOLN Y VILLA DEL PONIENTE,"25.773267132832753, -100.42572830798419",
4727,2021,FEBRERO,2021-02-22,LUNES,22:08:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,VILLAS DEL ALCALI,AVENIDA,AV.HACIENDA DEL SOL ENTRE DIAMANTE,"25.783878, -100.573329",
6655,2021,SEPTIEMBRE,2021-09-29,MIERCOLES,08:30:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,MIRADOR DE GARCIA,AVENIDA,HEBERTO Y SOR JUANA,"25.79614840112182, -100.58491472108231",
3820,2021,FEBRERO,2021-02-23,MARTES,00:17:00,ESTRELLAMIENTO DE REVERSA,EN TRAMITE,LLAMADA AL 911,COLONIA,REAL DE SAN MARTIN,CALLE,SAN LORENZO ENTRE SAN PABLO,"25.792175, -100.422734",
6656,2021,SEPTIEMBRE,2021-09-30,JUEVES,08:30:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,SAMSARA,AVENIDA,LINCOLN FTE. A GUARDIA CIVIL,"25.77831952904071, -100.44620329461488",
4535,2021,FEBRERO,2021-02-23,MARTES,18:28:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,PARQUE INDUSTRIAL ARCO VILLAS,CALLE,CIRCULOS ENTRE RECTANGULOS,"25.780387, -100.461632",
6090,2021,OCTUBRE,2021-10-01,VIERNES,09:21:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,,AVENIDA,LINCOLN ALTURA DE PREPA MILITARIZADA,"25.777929449000208, -100.44416096837199",
4702,2021,FEBRERO,2021-02-23,MARTES,14:48:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,LOMAS BOSQUES,AVENIDA,AV.LINCOLN ENTRE CUMBRES DEL SOL,"25.771062, -100.4224",
6091,2021,OCTUBRE,2021-10-01,VIERNES,12:55:00,CRUCERO,,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,CALLE,MINERALES ALTURA DE BODEGA AURRERA,"25.792129444363002, -100.49001464435196",
4636,2021,FEBRERO,2021-02-24,MIERCOLES,00:15:00,ATROPELLO,EN TRAMITE,LLAMADA AL 911,COLONIA,PASEO DE CAPELLANIA,AVENIDA,ANILO PERIFERICO ENTRE AV.MARAVILLAS,"25.765215, -100.430631",
6175,2021,OCTUBRE,2021-10-01,VIERNES,16:53:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,MITRAS PONIENTE,AVENIDA,LINCOLN Y SIERRA LEONA,"25.776198651234807, -100.43612115928997",
4613,2021,FEBRERO,2021-02-24,MIERCOLES,01:44:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,CALLE,ANTIGUO CAMINO A SAN JOSE,"25.79229, -100.479651",
6149,2021,OCTUBRE,2021-10-01,VIERNES,17:40:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,CALLE,SEVILLA BAJANDO EL PUENTE DE MINAS,"25.800257057055052, -100.46183530662255",
4752,2021,FEBRERO,2021-02-24,MIERCOLES,06:41:00,NO ESPESIFICA,FINIQUITADO,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARR. A GARCIA FRENTE A EMPRESA SOLVAY,"25.764774, -100.548807",
6791,2021,OCTUBRE,2021-10-02,SABADO,18:21:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,MITRAS PONIENTE,CALLE,CHIPINQUE Y CERRO DE LAS MITRAS,"25.780132437435082, -100.42593055048957",
3886,2021,FEBRERO,2021-02-24,MIERCOLES,06:44:00,CRUCERO,FINIQUITADO,LLAMADA AL 911,COLONIA,PASEO DEL NOGAL,AVENIDA,SOR JUAN INES DE LA CRUZ Y 16 DE SEPTIEMBRE,"25.796127, -100.595547",
6956,2021,OCTUBRE,2021-10-03,DOMINGO,14:04:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,VILLAS DEL ALCALI,CALLE,LIMONITA FRENTE  AL DOM. 102 DE URALITA,"25.787896385729375, -100.5631475219698",
3593,2021,FEBRERO,2021-02-24,MIERCOLES,15:56:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,CARRETERA A GARCIA ENTRE LIBRAMIENTO NOROESTE,"25.735647, -100.523833",
148,2021,OCTUBRE,2021-10-03,DOMINGO,15:30:00,SALIDA DE SUPERFICIE DE RODAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,PARAJE SAN JOSE,CARRETERA,LATERAL DE LIBRAMIENTO RETORNO A PARAJE SAN JOSE,"25.79510151842862, -100.4249727395943",
4562,2021,FEBRERO,2021-02-24,MIERCOLES,21:50:00,FRONTAL,EN TRAMITE,LLAMADA AL 911,COLONIA,HDA DEL SOL,AVENIDA,HEBERTO CASTILLO,"25.781486, -100.575777",
6954,2021,OCTUBRE,2021-10-03,DOMINGO,17:33:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,PASEO DE CAPELLANIAS,CALLE,PASEO DE LA ESTACION Y BENITO ARAMBULA,"25.799617524671433, -100.60846494985451",
4614,2021,FEBRERO,2021-02-25,JUEVES,03:19:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE CUMBRES,CALLE,VALLE DE CUMBRES Y CUMBRES MADEIRA,"25.762377, -100.435178",
6792,2021,OCTUBRE,2021-10-03,DOMINGO,18:32:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,PRIVADAS DE LAS VILLAS,AVENIDA,HEBERTO CASTILLO Y AV. LS VILLAS,"25.786985335507257, -100.58057149521478",
4525,2021,FEBRERO,2021-02-25,JUEVES,10:41:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,HEROES DE CAPELLANIA,AVENIDA,LINCOLN Y PRINCIPAL,"25.801012, -100.546894",
6490,2021,OCTUBRE,2021-10-03,DOMINGO,22:25:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,ARBOLEDAS,AVENIDA,MEZQUITE FRENTE A LA PALZOLETA,"25.791176104557955, -100.5829240189164",
4480,2021,FEBRERO,2021-02-25,JUEVES,09:50:00,ALCANCE,FINIQUITADO,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,LINCOLN Y ARGOS,"25.789017, -100.493513",
6523,2021,OCTUBRE,2021-10-04,LUNES,01:10:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,ALTA VILLA,AVENIDA,LINCOLN  PARADA DE CAMIONES,"25.792511119981214, -100.5189825424057",
3523,2021,FEBRERO,2021-02-26,VIERNES,09:29:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,ZONA INDUSTRIAL,CARRETERA,COLOSIO Y LA AUTOPISTA,"25.73967, -100.52497",
6986,2021,OCTUBRE,2021-10-05,MARTES,13:15:00,ALCANCE-PROYECCION Y ATROPELLO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,AVENIDA,LINCOLN FTE.ENTRADA DE VALLE DE LINCOLN,"25.788693733579947, -100.49183485736143",
4482,2021,FEBRERO,2021-02-27,SABADO,12:32:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,ARBOLEDAS,AVENIDA,SOR JUANA INES DE LA CRUZ ENTRE HEBERTO CASTILLO,"25.796293, -100.584844",
6621,2021,OCTUBRE,2021-10-05,MARTES,21:04:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,LAS ARBOLEDAS,AVENIDA,HEBERTO CASTILLO,"25.79383132086767, -100.58383992093042",
4777,2021,FEBRERO,2021-02-27,SABADO,06:10:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,,AVENIDA,AV-LINCOLN ENTRE AVANTE,"25.772633, -100.424368",
6981,2021,OCTUBRE,2021-10-06,MIERCOLES,10:45:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,LOMAS JARDINES,AVENIDA,JARDIN DE LAS LOMAS Y PROL. RUIZ CORTINES,"25.772879696141217, -100.43321904398829",
4705,2021,FEBRERO,2021-02-27,SABADO,19:47:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,EMILIANO ZAPATA,AVENIDA,HEBERTO CASTILLO ENTRE FRUCTUOSO RODRIGUEZ,"25.797529, -100.585391",
465,2021,OCTUBRE,2021-10-06,MIERCOLES,17:40:00,CRUCERO,EN TRAMITE,LLAMADA AL 911,COLONIA,ARBOLEDAS,CALLE,OLIVOS Y PIRULES,"25.793913944967553, -100.589340092029",
3467,2021,FEBRERO,2021-02-28,DOMINGO,01:28:00,CRUCERO,FINIQUITADO,LLAMADA AL 911,COLONIA,REAL DE CAPELLANIA,CALLE,CEDRAS ENTRE CORDOVA,"25.790619, -100.589903",
6987,2021,OCTUBRE,2021-10-07,JUEVES,10:18:00,ALCANCE Y PROYECCION,FINIQUITADO,LLAMADA AL 911,COLONIA,MITRAS PONIENTE,AVENIDA,LINCOLN Y LIBRAMIENTO,"25.778856481631962, -100.44861744455918",
4483,2021,FEBRERO,2021-02-28,DOMINGO,10:21:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,MISION SAN JUAN,AVENIDA,LINCOLN Y MISION SAN JUAN,"25.782319, -100.463753",
6532,2021,OCTUBRE,2021-10-08,VIERNES,17:30:00,CHOQUE FRONTAL,EN TRAMITE,LLAMADA AL 911,COLONIA,OASIS DE GARCIA,AVENIDA,MORELOS Y OASIS,"25.81280467862848, -100.6163569056244",
3524,2021,FEBRERO,2021-02-28,DOMINGO,08:20:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,CUMBRES ANDARA,AVENIDA,RUIZ CORTINES Y CUMBRES ANDARA,"25.772125, -100.455725",
6639,2021,OCTUBRE,2021-10-09,SABADO,,FRONTAL,CODE,LLAMADA AL 911,COLONIA,MIRADOR DE GARCIA,AVENIDA,SEXTA Y HEBERTO CASTILLO,"25.796234948306516, -100.58079926805604",
4778,2021,FEBRERO,2021-02-28,DOMINGO,06:45:00,ATROPELLO,EN TRAMITE,LLAMADA AL 911,COLONIA,HEROES DE CAPELLANIA,CALLE,SIERRA MADRE ORIENTAL Y MONTAÑA ROCOSAS,"25.794484, -100.558404",
6982,2021,OCTUBRE,2021-10-09,SABADO,06:04:00,ESTRELLAMIENTO,CODE,LLAMADA AL 911,COLONIA,,AVENIDA,LINCOLN FRENTE A PREPARATORIA MILITARISADA,"25.777534457274093, -100.44247013194655",
4753,2021,FEBRERO,2021-02-28,DOMINGO,08:58:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,DOMINIO CUMBRES,AVENIDA,PASEO DE LOS LEONES  Y CALZADA DE LA HUASTECA,"25.763764, -100.473061",
6942,2021,OCTUBRE,2021-10-09,SABADO,09:03:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,LAS LOMAS,CALLE,DE LAS CUMBRES Y DE LA HACIENDA,"25.770479237949292, -100.43434022895624",
4590,2021,FEBRERO,2021-02-28,DOMINGO,16:02:00,LATERAL,FINIQUITADO,LLAMADA AL 911,COLONIA,HACIENDA DEL SOL,AVENIDA,HEBERTO CASTILLO,"25.78231, -100.576974",
6935,2021,OCTUBRE,2021-10-09,SABADO,09:31:00,ALCANCE,EN TRAMITE,LLAMADA AL 911,COLONIA,LOS PARQUES,AVENIDA,LINCOLN Y LOS PARQUES,"25.78487171118551, -100.47496152327008",
4637,2021,FEBRERO,2021-02-28,DOMINGO,22:30:00,DIVERSO,FINIQUITADO,LLAMADA AL 911,COLONIA,PASEO DE CAPELLANIA,CALLE,PASEO DE LOS FIERROS ENTRE 27 DE OCTUBRE,"25.796407, -100.612532",
6533,2021,OCTUBRE,2021-10-09,SABADO,17:15:00,LATERAL,EN TRAMITE,LLAMADA AL 911,COLONIA,VILLAS DE ALCALI,CARRETERA,CARRL A GARCIA Y VILLA ALCALI,"25.777856110521164, -100.56993630925386",
4754,2021,MARZO,2021-03-01,LUNES,12:17:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,NO ESPESIFICA,AVENIDA,LINCOLN Y TRANSPORTES ORTA,"25.786031, -100.480282",
6553,2021,OCTUBRE,2021-10-10,DOMINGO,01:35:00,ESTRELLAMIENTO,EN TRAMITE,LLAMADA AL 911,COLONIA,VALLE DE LINCOLN,CALLE,ESPARTA,"25.80658749242283, -100.48792004845286",
4539,2021,MARZO,2021-03-01,LUNES,13:14:00,ESTRELLAMIENTO,,LLAMADA AL 911,COLONIA,ALTAVILLA,AVENIDA,AV.LINCOLN,"25.791311, -100.515983",
