FOLIO ,AÑO,MES,FECHA,DIA ,HORA ,TIPO DE ACCIDENTE ,RESOLUCION,ORIGEN REPORTE,TIPO ASENTAMIENTO,NOMBRE ASENTAMIENTO,TIPO VIALIDAD,NOMBRE VIALIDAD ,GEORREFERENCIA
23000,2021,JULIO,2021-07-28,MIÉRCOLES,17:58:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LAS PUENTES,AVENIDA,CRISTINA LARRALDE Y JUAN PABLO II,"25.743391, -100.293008"
3072,2021,JULIO,2021-07-28,MIÉRCOLES,08:43:00,ALCANCE,FINIQUITADO,C4,RESIDENCIAL,TORRES DE SANTO DOMINGO,CALLE,ENRIQUE RECIO Y CAMINO AL MEZQUITAL,"25.736805, -100.254146"
23008,2021,JUNIO,2021-06-30,MIÉRCOLES,23:59:00,DIVERSO,PERITAJES,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y UNIVERSIDAD,"25.731316, -100.307952"
23484,2021,JULIO,2021-07-28,MIÉRCOLES,18:42:00,LATERAL,FINIQUITADO,C4,COLONIA,VALLE DE CASA BLANCA,CALLE,CASA GRANDE Y PALERMO,"25.731648, -100.232026"
23605,2021,JULIO,2021-07-28,MIÉRCOLES,09:00:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,TALAVERNA C.R.O.C.,AVENIDA,MIGUEL ALEMAN Y ARROYO TALAVERNA,"25.712359, -100.220579"
22091,2021,JUNIO,2021-06-30,MIÉRCOLES,15:05:00,ALCANCE,PERITAJES,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,ANGELES Y ANT CAM A APODACA,"25.708412, -100.27255"
21018,2021,JULIO,2021-07-28,MIÉRCOLES,20:21:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,ROMULO GZA Y LAS TORRES,"25.723968, -100.222783"
21748,2021,JULIO,2021-07-28,MIÉRCOLES,09:15:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,ACAPULCO Y GOLFO DE MEXICO,"25.722576, -100.206049"
17688,2021,ENERO,2021-01-01,VIERNES,16:35:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ROMULO GZA,"25.72448, -100.214115"
23485,2021,JULIO,2021-07-28,MIÉRCOLES,20:55:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,HDA LOS MORALES,CALLE,JUAN MONTEMAYOR Y ROMULO GZA,"25.718994, -100.242536"
21074,2021,JULIO,2021-07-28,MIÉRCOLES,09:39:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y MUNICH,"25.728658, -100.301883"
17223,2021,ENERO,2021-01-02,SÁBADO,19:10:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,LAS PUENTES,AVENIDA,MONTES BERNESES Y STO DOMINGO,"25.752806, -100.266947"
23686,2021,JULIO,2021-07-28,MIÉRCOLES,21:33:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y ZONA NORTE,"25.762644, -100.294324"
23295,2021,JULIO,2021-07-28,MIÉRCOLES,12:26:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,SAN BARTOLO,AVENIDA,ARTURO B Y MORENITA MIA,"25.757823, -100.286591"
18152,2021,ENERO,2021-01-02,SÁBADO,12:00:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,VILLAS DE SAN CRISTOBAL,AVENIDA,MIGUEL ALEMAN Y CASA BCA,"25.733186, -100.209479"
19426,2021,JULIO,2021-07-29,JUEVES,02:40:00,REVERSA,PERITAJES,RUTINA,COLONIA,FUENTES DE ANAHUAC,CALLE,FUENTE ALEGRE Y FUENTE LINDA,"25.734881, -100.262138"
23979,2021,JULIO,2021-07-28,MIÉRCOLES,12:34:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,HDA LOS MORALES,CALLE,JUAN MONTEMAYOR Y ROMULO GZA,"25.718994, -100.242536"
17490,2021,ENERO,2021-01-02,SÁBADO,15:43:00,ALCANCE,FINIQUITADO,911,COLONIA,EL MIRADOR,CALLE,DEL PRADO Y DE LA AURORA,"25.757773, -100.320555"
23364,2021,JULIO,2021-07-29,JUEVES,08:48:00,DIVERSO CAIDA DE PASAJERO,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y NOGALAR,"25.731258, -100.307222"
23436,2021,JULIO,2021-07-28,MIÉRCOLES,21:24:00,ALCANCE CON PROYECCION LATERAL,PERITAJES,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y PUERTO TAMPICO,"25.72913, -100.211567"
10772,2021,ENERO,2021-01-02,SÁBADO,14:02:00,REVERSA,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,MANUEL L BARRAGAN Y DECIMA SEXTA,"25.746198, -100.31116"
23296,2021,JULIO,2021-07-29,JUEVES,10:14:00,ALCANCE,FINIQUITADO,RUTINA,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,AVENIDA,UNIVERSIDAD Y ZONA NTE,"25.762644, -100.294324"
23980,2021,JULIO,2021-07-29,JUEVES,07:50:00,ALCANCE,FINIQUITADO,911,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,LOPEZ MATEOS Y CAM AL MEZQUITAL,"25.730491, -100.252339"
17565,2021,ENERO,2021-01-03,DOMINGO,11:05:00,ESTERLLAMIENTO,PERITAJES,911,COLONIA,BALCONES DE ANAHUAC,AVENIDA,SENDERO Y BARRAGAN,"25.765865, -100.305457"
23297,2021,JULIO,2021-07-29,JUEVES,12:52:00,MOVIL D EVEHICULO,FINIQUITADO,911,COLONIA,ESTACION RAMON TREVIÑO,CALLE,ALBERT SABIN Y STIVA,"25.757381, -100.307245"
23638,2021,JULIO,2021-07-29,JUEVES,08:28:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CASA BELLA,AVENIDA,UNIVERSIDAD Y SENDERO,"25.767392, -100.292059"
17889,2021,ENERO,2021-01-03,DOMINGO,14:21:00,CRUCERO,FINIQUITADO,911,COLONIA,HDA LOS MORALES,AVENIDA,ROMULO GZA Y JUAN MTY,"25.718994, -100.242536"
24026,2021,JULIO,2021-07-29,JUEVES,14:28:00,LATERAL Y PROYECCION,FINIQUITADO,911,COLONIA,VILLAS DE SAN CRISTOBAL,AVENIDA,MIGUEL ALEMAN Y CASA BCA,"25.733186, -100.209479"
23607,2021,JULIO,2021-07-29,JUEVES,09:25:00,ALCANCE,FINIQUITADO,RUTINA,FRACCIONAMIENTO,DEL LAGO,AVENIDA,ROMULO G Y LAGO RODEO,"25.724637, -100.217807"
17829,2021,ENERO,2021-01-03,DOMINGO,23:59:00,ATROPELLO CON HUIDA,PERITAJES,RUTINA,COLONIA,VALLE SANTO DOMINGO,CALLE,LUIS MALO Y MANUEL DE LA PEÑA,"25.746338, -100.257616"
22893,2021,JULIO,2021-07-29,JUEVES,14:46:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,REP MEX Y PINGUINOS,"25.725101, -100.290849"
24027,2021,JULIO,2021-07-29,JUEVES,15:39:00,LATERAL,FINIQUITADO,C4,COLONIA,MARGARITA SALAZAR,AVENIDA,LOPEZ MATEOS Y YECORA,"25.738233, -100.241192"
17861,2021,ENERO,2021-01-03,DOMINGO,22:45:00,CRUCERO,AMP,911,COLONIA,LAS PUENTES,AVENIDA,JORGE TREVIÑO Y LAS PUENTES,"25.744663, -100.290738"
21919,2021,JULIO,2021-07-29,JUEVES,15:28:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,PRADOS DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y SABIDURIA,"25.733975, -100.270777"
23708,2021,JULIO,2021-07-29,JUEVES,18:20:00,REVERSA,FINIQUITADO,RUTINA,COLONIA,EL ROBLE,CALLE,BARTOLOME Y JUAN ZUMARRA,"25.745463, -100.305203"
17513,2021,ENERO,2021-01-03,DOMINGO,17:45:00,DOBLE ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VZZ Y BARRAGAN,"25.729245, -100.316883"
23659,2021,JULIO,2021-07-29,JUEVES,14:53:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,ARBOLEDAS DE SAN JORGE,AVENIDA,JUAN PABLO II Y SAN NICOLAS,"25.738075, -100.289686"
23443,2021,JULIO,2021-07-29,JUEVES,18:34:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,ACAPULCO Y MIGUEL ALEMAN,"25.72448, -100.214115"
17953,2021,ENERO,2021-01-04,LUNES,13:58:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,ANTIGUO NOGALAR,CALLE,VIA MATAMOROS Y FUTURO NOGALAR,"25.72237, -100.283847"
23018,2021,JULIO,2021-07-29,JUEVES,18:25:00,ALCANCE CON HUIDA,INVESTIGACIONES,RUTINA,COLONIA,CHAPULTEPEC,AVENIDA,UNIVERSIDAD Y SALTILLO,"25.743788, -100.301112"
23535,2021,JULIO,2021-07-29,JUEVES,19:49:00,ALCANCE,FINIQUITADO,C4,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,ALMAZAN Y BARRAGAN,"25.737044, -100.314276"
17317,2021,ENERO,2021-01-04,LUNES,14:30:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y BERNARDO REYES,"25.755949, -100.296884"
23019,2021,JULIO,2021-07-29,JUEVES,20:10:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,FIDEL VELAZQUEZ Y FRAY LUIS DE LEON,"25.730775, -100.309218"
22285,2021,JULIO,2021-07-29,JUEVES,20:50:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,LAS PUENTES,AVENIDA,SANTO DOMINGO Y MAGUEYES,"25.751909, -100.261517"
17267,2021,ENERO,2021-01-04,LUNES,09:18:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,ROMULO GZA Y G SADA,"25.7124, -100.2612"
23489,2021,JULIO,2021-07-29,JUEVES,20:09:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,BOSQUES DE LINDA VISTA,AVENIDA,MIGUEL ALEMAN Y DEL MAYORAZGO,"25.715089, -100.219121"
23640,2021,JULIO,2021-07-30,VIERNES,07:55:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,JOSE MARIA MORELOS Y LERDO DE TEJADA,"25.759431, -100.292966"
17636,2021,ENERO,2021-01-04,LUNES,14:38:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y AV SAN NICOLAS,"25.722816, -100.293582"
24005,2021,JULIO,2021-07-29,JUEVES,20:06:00,ALCANCE CON HUIDA,INVESTIGACIONES,C4,COLONIA,LOMAS DEL ROBLE,CALLE,JUVENTINO ROSAS Y ALMAZAN,"25.737435, -100.318473"
22941,2021,JULIO,2021-07-30,VIERNES,08:46:00,LATERAL,FINIQUITADO,911,COLONIA,PEDREGAL SANTO DOMINGO,CALLE,ROBERTO ESPINOZA Y MANUEL RIVERA,"25.731702, -100.271365"
18030,2021,ENERO,2021-01-04,LUNES,16:41:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,MANUEL L BARRAGAN Y TOPO CHICO,"25.736993, -100.3141"
22956,2021,JULIO,2021-07-29,JUEVES,19:52:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y FAMOSA,"25.726338, -100.298384"
23376,2021,JULIO,2021-07-30,VIERNES,09:58:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y BERNARDO REYES,"25.755949, -100.296884"
17364,2021,ENERO,2021-01-04,LUNES,14:41:00,LATERAL,FINIQUITADO,911,COLONIA,MERCADO DE ABASTOS,AVENIDA,LOS ANGELES FTE AL MERCADO DE ABASTOS,"25.712781, -100.295992"
21616,2021,JULIO,2021-07-30,VIERNES,06:52:00,ALCANCE,PERITAJES,C4,COLONIA,VICENTE GUERRERO,AVENIDA,SENDERO MUNICIPAL Y CONS FEDERAL,"25.757349, -100.249427"
23536,2021,JULIO,2021-07-30,VIERNES,15:56:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,JARDINES DE SAN NICOLAS,AVENIDA,SANTO DOMINGO Y SOFIA BASSI,"25.754953, -100.27971"
17365,2021,ENERO,2021-01-04,LUNES,17:01:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,LOPEZ MATEOS Y SANTA ROSA,"25.739607, -100.239361"
23256,2021,JULIO,2021-07-30,VIERNES,09:22:00,LATERAL,AMP,911,COLONIA,VICENTE GUERRERO,AVENIDA,VICENTE GUERRERO Y CONS FEDERAL,"25.755269, -100.251671"
21892,2021,JULIO,2021-07-30,VIERNES,18:34:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,HACIENDA DE SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y SANTO DOMINGO,"25.75077, -100.254897"
17890,2021,ENERO,2021-01-04,LUNES,07:58:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,AZTECA,AVENIDA,LOPEZ MATEOS Y G SADA,"25.718868, -100.266343"
23641,2021,JULIO,2021-07-30,VIERNES,11:16:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,EL ROBLE,AVENIDA,MANUEL L BARRAGAN Y FRAY BARTOLOME DE LAS CASAS,"25.746297, -100.300455"
23856,2021,JULIO,2021-07-30,VIERNES,21:59:00,LATERAL,FINIQUITADO,C4,COLONIA,LA FE,AVENIDA,ACAPULCO Y MIGUEL ALEMAN,"25.72448, -100.214115"
17766,2021,ENERO,2021-01-04,LUNES,10:36:00,CRUCERO,FINIQUITADO,C4,COLONIA,CHAPULTEPEC,CALLE,INSURGENTES Y GONZALITOZ,"25.746169, -100.296858"
23157,2021,JULIO,2021-07-30,VIERNES,11:54:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y FIDEL VELAZQUEZ,"25.731316, -100.307952"
22592,2021,JULIO,2021-07-31,SÁBADO,1899-12-30 00:00:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y JERONIMO TREVIÑO,"25.761441, -100.294677"
17863,2021,ENERO,2021-01-04,LUNES,17:38:00,CRUCERO,PERITAJES,RUTINA,COLONIA,LAS PUENTES,AVENIDA,DIEGO DIAZ Y SIERRA DE BAZA,"25.746214, -100.259922"
22075,2021,JULIO,2021-07-30,VIERNES,12:37:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,CALLE,ZARAGOZA Y BUSTAMANTE,"25.757955, -100.295325"
22691,2021,JULIO,2021-07-31,SÁBADO,00:42:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,JULIO C. TREVIÑO,AVENIDA,JORGE TREVIÑO Y REPUBLICA MEXICANA,"25.750339, -100.278179"
17817,2021,ENERO,2021-01-04,LUNES,12:10:00,CRUCERO,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL NOGALAR,AVENIDA,DIEGO DIAZ Y JUAN PABLO II,"25.72537, -100.277792"
22896,2021,JULIO,2021-07-30,VIERNES,15:00:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,COLONIA,LA GLORIA,AVENIDA,JORGE TREVIÑO Y LA GLORIA,"25.748164, -100.281283"
23927,2021,JULIO,2021-07-31,SÁBADO,02:35:00,ESTRELLAMIENTO DOBLE,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,CALLE,LOPE DE VEGA Y  SAN JUAN DE LA CRUZ,"25.737399, -100.308839"
17318,2021,ENERO,2021-01-04,LUNES,18:43:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,POTRERO ANAHUAC,AVENIDA,CRISTINA LARRALDE  Y DE LA JUVENTUD,"25.73633, -100.298926"
23709,2021,JULIO,2021-07-30,VIERNES,17:09:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ARBOLEDAS DE SAN JORGE,AVENIDA,JUAN PABLO II Y REP MEX,"25.735581, -100.286817"
23609,2021,JULIO,2021-07-31,SÁBADO,06:50:00,ESTRELLAMIENTO,PERITAJES,C4,COLONIA,HDA LOS MORALES,AVENIDA,ROMULO GARZA Y CONDUCTORES,"25.716064, -100.250321"
17069,2021,ENERO,2021-01-04,LUNES,14:41:00,DIVERSO,FINIQUITADO,RUTINA,COLONIA,CONST DE QUERETARO,AVENIDA,CONDUCTORES Y ANT CAMINO A APODACA,"25.725662, -100.252898"
20665,2021,JULIO,2021-07-30,VIERNES,18:36:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,HDA LOS MORALES,CALLE,BONIFACIO SALINAS Y JUAN MTY,"25.715019, -100.237967"
21617,2021,JULIO,2021-07-31,SÁBADO,08:27:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,SANTA ROSA Y LOPEZ MATEOS,"25.739607, -100.239361"
17657,2021,ENERO,2021-01-04,LUNES,16:15:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,TALAVERNA C.R.O.C.,AVENIDA,CALZADA UNION Y HUELGA DE CANANEA,"25.71609, -100.228197"
23384,2021,JULIO,2021-07-30,VIERNES,17:45:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CABECERA MUNICIPAL,AVENIDA,UNIVERSIDAD Y BERNARDO REYES,"25.755949, -100.296884"
22942,2021,JULIO,2021-07-31,SÁBADO,08:41:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,VALLE DE SAN CARLOS,CALLE,CALLE 6 Y BIZANCIO,"25.751449, -100.255471"
17088,2021,ENERO,2021-01-04,LUNES,16:43:00,ALCANCE,FINIQUITADO,911,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,AVENIDA,ARTURO B DE LA GARZA Y TOLEDO,"25.764343, -100.288816"
21020,2021,JULIO,2021-07-30,VIERNES,18:26:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,SANTA ROSA Y ACEROS,"25.746063, -100.238019"
23610,2021,JULIO,2021-07-31,SÁBADO,11:30:00,LATERAL,FINIQUITADO,911,COLONIA,LA FE,AVENIDA,ROMULO GARZA Y MIGUEL ALEMAN,"25.72448, -100.214115"
17366,2021,ENERO,2021-01-04,LUNES,20:50:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,HACIENDA LAGRANGE,CALLE,ANT CAM AL MEZQUITAL Y VIA MATAMOROS,"25.74055, -100.239152"
24101,2021,JULIO,2021-07-31,SÁBADO,07:26:00,ATROPELLO,FINIQUITADO,RUTINA,COLONIA,MERCADO DE ABASTOS,AVENIDA,ANGELES Y SAN NICOLAS ( BOD 209),"25.712781, -100.295992"
24103,2021,JULIO,2021-07-31,SÁBADO,13:35:00,LATERAL,FINIQUITADO,911,COLONIA,PEDREGAL SANTO DOMINGO,AVENIDA,DIEGO DIAZ Y ROBERTO ESPINOZA,"25.731169, -100.273136"
17514,2021,ENERO,2021-01-04,LUNES,08:32:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,MERCADO DE ABASTOS,AVENIDA,ANGELES Y SAN NICOLAS,"25.712781, -100.295992"
24102,2021,JULIO,2021-07-31,SÁBADO,11:52:00,REVERSA,PERITAJES,C4,COLONIA,FUENTES DE ANAHUAC,CALLE,FUENTE ALEGRE Y ROBERTO ESPINOZA,"25.735271, -100.262458"
23491,2021,JULIO,2021-07-31,SÁBADO,14:04:00,ALCANCE,FINIQUITADO,911,COLONIA,CABECERA MUNICIPAL,CALLE,IGNACIO RAYON Y JUAREZ,"25.753782, -100.295799"
18031,2021,ENERO,2021-01-05,MARTES,16:00:00,LATERAL/PROYECCION,FINIQUITADO,RUTINA,COLONIA,ROBLE NORTE,AVENIDA,UNIVERSIDAD Y FRAY TEMBELEQUE,"25.746728, -100.300307"
22996,2021,JULIO,2021-07-31,SÁBADO,14:22:00,LATERAL,FINIQUITADO,911,COLONIA,CASA BELLA,CALLE,CASA CORTEZ Y SENDERO,"25.766297, -100.300932"
24028,2021,JULIO,2021-07-31,SÁBADO,14:12:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,ROMULO GARZA Y LAS TORRES,"25.723968, -100.222783"
17595,2021,ENERO,2021-01-05,MARTES,18:43:00,LATERAL,FINIQUITADO,RUTINA,FRACCIONAMIENTO,FRACCIONAMIENTO VILLARREAL,AVENIDA,SENDERO Y UNIVERSIDAD,"25.767392, -100.292059"
23492,2021,JULIO,2021-07-31,SÁBADO,15:16:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,ANAHUAC,AVENIDA,UNIVERSIDAD Y DEL PARQUE,"25.73626, -100.3038"
24007,2021,JULIO,2021-07-31,SÁBADO,14:16:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,CUAUHTEMOC,AVENIDA,NOGALAR Y FAMOSA,"25.726338, -100.298384"
17689,2021,ENERO,2021-01-05,MARTES,13:05:00,ALCANCE,FINIQUITADO,911,COLONIA,FRANCISCO G SADA,AVENIDA,RUIZ CORTINES Y MONTES CARPATOS,"25.703373, -100.260038"
23466,2021,JULIO,2021-07-31,SÁBADO,16:31:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,HDA LOS MORALES,AVENIDA,ROMULO GARZA Y CONDUCTORES,"25.716064, -100.250321"
22897,2021,JULIO,2021-07-31,SÁBADO,14:37:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,LAS PUENTES,AVENIDA,SANTO DOMINGO Y MAGUEYES,"25.751909, -100.261517"
18180,2021,ENERO,2021-01-05,MARTES,06:12:00,ESTRELLAMIENTO CON ABANDONO,PERITAJES,911,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y LAS TORRES,"25.715089, -100.219121"
23385,2021,JULIO,2021-07-31,SÁBADO,20:49:00,ALCANCE  CON PROYECCION,PERITAJES,911,COLONIA,SAN BARTOLO,AVENIDA,ARTURO B  DE LA GARZA Y  SANTO DOMINGO,"25.756003, -100.286029"
23465,2021,JULIO,2021-07-31,SÁBADO,15:08:00,LATERAL,FINIQUITADO,911,COLONIA,JARDINES DE ANAHUAC,AVENIDA,CORDILLERA DE LOS ANDES Y CALLE 2,"25.737617, -100.270481"
17179,2021,ENERO,2021-01-05,MARTES,13:00:00,CRUCERO,FINIQUITADO,RUTINA,COLONIA,EL ROBLE,CALLE,18 DE DICIEMBRE Y 15 AGOSTO,"25.742755, -100.306665"
23386,2021,AGOSTO,2021-08-01,DOMINGO,14:42:00,CRUCERO,FINIQUITADO,RUTINA,RESIDENCIAL,RESIDENCIAL PERIFERICO,AVENIDA,JUAN PABLO II Y MANUEL L BARRAGAN,"25.752522, -100.30872"
24008,2021,JULIO,2021-07-31,SÁBADO,15:42:00,ALCANCE CON HUIDA,PERITAJES,RUTINA,COLONIA,LAS MISIONES,AVENIDA,SENDERO Y MANUEL L. BARRAGAN,"25.765865, -100.305457"
16242,2021,ENERO,2021-01-05,MARTES,02:20:00,ESTRELLAMIENTO CON ABANDONO,PERITAJES,911,COLONIA,ESTANCIA MINERA,CALLE,10 DE MAYO DEL 86  Y MINA DE PLOMO,"25.726018, -100.243305"
22957,2021,AGOSTO,2021-08-01,DOMINGO,17:54:00,ESTRELLAMIENTO,PERITAJES,RUTINA,COLONIA,FRANCISCO G SADA,AVENIDA,ROMULO GARZA Y CHURUBUSCO,"25.70827, -100.267811"
23710,2021,JULIO,2021-07-31,SÁBADO,15:42:00,ALCANCE,FINIQUITADO,911,COLONIA,EL ROBLE,CALLE,1 ENERO Y PEDRO DE GANTE,"25.743254, -100.3039"
17891,2021,ENERO,2021-01-06,MIÉRCOLES,10:52:00,CRUCERO,PERITAJES,RUTINA,COLONIA,VALLE DEL MEZQUITAL,AVENIDA,SANTA ROSA Y LOPEZ MATEOS,"25.739607, -100.239361"
23562,2021,AGOSTO,2021-08-01,DOMINGO,21:47:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,PASEO DE LOS ANDES,AVENIDA,CORDILLERA DE LOS ANDES Y DIEGO DIAZ DE BERLANGA,"25.737394, -100.268338"
24029,2021,JULIO,2021-07-31,SÁBADO,18:51:00,LATERAL,FINIQUITADO,911,COLONIA,VILLAS DE ORIENTE,AVENIDA,LOS PINOS  Y FUNDIDORES,"25.728002, -100.243665"
17864,2021,ENERO,2021-01-06,MIÉRCOLES,17:20:00,DIVERSO,PERITAJES,911,COLONIA,VICENTE GUERRERO,CALLE,RIO BALSAS Y V GUERRERO,"25.756866, -100.253472"
23041,2021,AGOSTO,2021-08-02,LUNES,07:23:00,ESTRELLAMIENTO,FINIQUITADO,RUTINA,RESIDENCIAL,RECIDENCIAL ROBLE,CALLE,JORGE GONZALEZ CAMARENA Y JULIO CASTELLANOS,"25.76564, -100.287451"
24104,2021,AGOSTO,2021-08-01,DOMINGO,12:57:00,CRUCERO,FINIQUITADO,911,COLONIA,CUAUHTEMOC,AVENIDA,SAN NICOLAS Y NOGALAR,"25.722816, -100.293582"
17044,2021,ENERO,2021-01-06,MIÉRCOLES,14:43:00,ALCANCE/LATERAL,FINIQUITADO,911,COLONIA,VILLAS DE SAN MIGUEL LA TALAVERAN,AVENIDA,MIGUEL ALEMAN Y DEL ALTILLO,"25.718027, -100.217436"
23493,2021,AGOSTO,2021-08-02,LUNES,07:50:00,LATERAL Y PROYECCION,FINIQUITADO,RUTINA,COLONIA,LA FE,AVENIDA,MIGUEL ALEMAN Y ACAPULCO,"25.72448, -100.214115"
22297,2021,AGOSTO,2021-08-01,DOMINGO,19:00:00,LATERAL,AMP,911,COLONIA,ANAHUAC,AVENIDA,FIDEL VELAZQUEZ Y MANUEL L BARRAGAN,"25.729245, -100.316883"
17769,2021,ENERO,2021-01-06,MIÉRCOLES,10:22:00,LATERAL,PERITAJES,RUTINA,RESIDENCIAL,RESIDENCIAL ANAHUAC,AVENIDA,MANUEL L BARRAGAN Y ALMAZAN,"25.737044, -100.314276"
24030,2021,AGOSTO,2021-08-02,LUNES,08:51:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,FRANCISCO G SADA,AVENIDA,ROMULO GARZA Y CHURUBUSCO,"25.70827, -100.267811"
24076,2021,AGOSTO,2021-08-02,LUNES,07:25:00,CRUCERO,AMP,RUTINA,COLONIA,MIRAFLORES,AVENIDA,SANTO DOMIMGO Y ZACATECAS,"25.754035, -100.274046"
17180,2021,ENERO,2021-01-06,MIÉRCOLES,13:53:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,ESTACION RAMON TREVIÑO,AVENIDA,BARRAGAN Y JUAN PABLO,"25.752522, -100.30872"
21922,2021,AGOSTO,2021-08-02,LUNES,09:57:00,ALCANCE,FINIQUITADO,RUTINA,COLONIA,MIGUEL ALEMAN,AVENIDA,LAS TORRES Y 8VA,"25.720352, -100.221566"
24010,2021,AGOSTO,2021-08-02,LUNES,06:30:00,LATERAL,FINIQUITADO,RUTINA,COLONIA,CIUDAD UNIVERSITARIA,AVENIDA,MANUEL L BARRAGAN Y PEDRO DE ALBA,"25.723823, -100.317015"
