 Numero_de_identificacion,Ejercicio, Mes, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_vialidad, Pista, Juegos_de_parque, Aparatos_de_ejercicio, Cancha, Bebedores, Botes_de_basura, Cantidad_de_botes, Georreferencia, Nota
223,2021,OCTUBRE-DICIEMBRE,COLONIA,TERRANOVA,CALLE,LAGUNA DE MONTEBELLO ENTRE BARRANCA DEL COBRE,NO,SI,NO,,NO,NO,0,"25.66707906215772, -100.11233234679939",
230,2021,OCTUBRE-DICIEMBRE,COLONIA,VISTAS DEL RIO,CALLE,VISTAS DEL HUIZACHE,NO,SI,SI,SI,NO,SI,2,"25.663996976991065, -100.10019889352216",
235,2021,OCTUBRE-DICIEMBRE,COLONIA,VISTAS DEL SEMINARIO SECTOR 3,CALLE,SAN FRANCISCO ENTRE SAN ADRIAN Y SAN ANGEL,SI,SI,NO,SI,NO,NO,0,"25.616993133796218, -100.12120974653848",
238,2021,OCTUBRE-DICIEMBRE,COLONIA,VIVIENDAS MAGDALENAS,AVENIDA,MAGDALENA ENTRE ORQUIDEA Y SENDERO DE GARDENIA,NO,NO,NO,SI,NO,NO,0,"25.612186792843353, -100.15602942460566",
247,2021,OCTUBRE-DICIEMBRE,COLONIA,LA TRINIDAD,AVENIDA,LA TRINIDAD CREUZ CON SAN VALENTIN,NO,SI,NO,SI,NO,NO,0,"25.616417831728498, -100.18137726472783",
2,2022,ENERO-MARZO,COLONIA,AMERICA UNIDA,CALLE,CANADA,NO,SI,NO,SI,NO,NO,0,"25.6461192, -100.1397042",
9,2022,ENERO-MARZO,COLONIA,COLINAS DEL SOL,AVENIDA,COLINAS DEL SOL Y SANTA EMMA GZZ ALCARAZ,SI,SI,SI,SI,NO,NO,0,"25.6686992, -100.1270912",
16,2022,ENERO-MARZO,COLONIA,FUENTES DE JUAREZ,CALLE,FLOR DEL AMOR ENTRE EN MEDIO DEL PARQUE DE BEIBOL,NO,NO,NO,SI,NO,NO,0,"25.6457352, -100.1018172",
19,2022,ENERO-MARZO,COLONIA,HACIENDA SANTA LUCIA,CALLE,HACIENDA SANTA BARBARA,SI,NO,NO,NO,NO,NO,0,"25.6298732, -100.1088652",
20,2022,ENERO-MARZO,COLONIA,HECTOR CABALLERO,AVENIDA,HECTOR CABALLERO,SI,SI,SI,NO,NO,SI,10,"25.6390314, -100.1246513",
21,2022,ENERO-MARZO,COLONIA,HEROES DE NACOZARI,CALLE,JESUS GARCIA,SI,NO,NO,SI,NO,NO,0,"25.6359722, -100.1816362",
22,2022,ENERO-MARZO,COLONIA,HEROES DE NACOZARI,CALLE,JESUS GARCIA ENTRE VENUSTIANO CARRANZA Y FRANCISCO VILLA,SI,SI,NO,SI,NO,NO,0,"25.6347432, -100.1844262",
23,2022,ENERO-MARZO,COLONIA,HEROES DE NACOZARI,CALLE,CAMINO A RANCHO VIEJO,SI,SI,SI,SI,NO,SI,4,"25.6287052, -100.1690472",
25,2022,ENERO-MARZO,COLONIA,JARDINES DE VILLA JUAREZ,CALLE,SANTA FE ENTRE ALEJANDRO GARZA LEAL Y VIOLETA,SI,SI,NO,SI,NO,SI,7,"25.6403632, -100.1045082",
33,2022,ENERO-MARZO,COLONIA,LOS CANTAROS,CALLE,AV. MISION ENTRE PASEO SAN DIEGO Y SAN BERNABE,NO,SI,NO,SI,NO,NO,0,"25.6356632, -100.1150182",
37,2022,ENERO-MARZO,COLONIA,LOS COMETAS,CALLE,ASTROS ENTRE DORADO Y CASTOR,SI,SI,NO,NO,NO,NO,0,"25.6073882, -100.1565902",
41,2022,ENERO-MARZO,COLONIA,LOS COMETAS,CALLE,TIERRA ENTRE MARTE,SI,SI,NO,SI,NO,NO,0,"25.6109032, -100.1542072",
45,2022,ENERO-MARZO,COLONIA,LOS PUERTOS,CALLE,ANZURES ENTRE GALES Y AV. DEL RIO,SI,NO,NO,SI,NO,NO,0,"25.6900042, -100.1166232",
48,2022,ENERO-MARZO,COLONIA,LOS PUERTOS,CALLE,PUERTO CORTES ENTRE PUERTO ANTONIO Y PUERT SANTOS,SI,SI,NO,SI,NO,NO,0,"25.6955782, -100.1125952",
50,2022,ENERO-MARZO,COLONIA,LOS REYES,CALLE,Luis Eduardo III Y FELIPE II CRUZ CON CARLOS V,SI,NO,SI,NO,NO,NO,0,"25.6446062, -100.1459972",
63,2022,ENERO-MARZO,COLONIA,PORTAL DE SAN ROQUE,CALLE,FRACCIONAMIENTO AZUCENA,SI,NO,NO,NO,NO,NO,0,"25.649565, -100.1369282",
64,2022,ENERO-MARZO,COLONIA,PORTAL DE SAN ROQUE,CALLE,Azucena y Prol. Pablo Livas,NO,SI,NO,NO,NO,NO,0,"25.650622, -100.1377702",
65,2022,ENERO-MARZO,COLONIA,PORTAL DE VAQUERIAS,CALLE,LA GUADALUPE Y TECOLUTLA,SI,SI,NO,NO,NO,NO,0,"25.6369922, -100.1480172",
70,2022,ENERO-MARZO,COLONIA,PRADERAS DE SAN JUAN,CALLE,TOLEDO ENTRE BARCELONA Y SORIA,SI,NO,NO,SI,NO,NO,0,"25.6794652, -100.0919632",
71,2022,ENERO-MARZO,COLONIA,PRADERAS DE SAN JUAN,CALLE,VALLADOLID ENTRE GIBRANTAR Y CORUÑA,SI,SI,SI,NO,NO,NO,0,"25.6770872, -100.0924082",
75,2022,ENERO-MARZO,COLONIA,REAL DE SAN JOSE,CALLE,REAL DE SAN LORENZO ENTRE CAMINO A LAS LAJAS Y REAL DE SAN FRANCISO,NO,SI,NO,SI,NO,NO,0,"25.6545952, -100.0880712",
77,2022,ENERO-MARZO,COLONIA,REFORMA JUAREZ,AVENIDA,COLA  DE CABALLO,SI,SI,NO,SI,NO,NO,0,"25.6698122, -100.1284812",
80,2022,ENERO-MARZO,COLONIA,REGUILLETES,CALLE,PARIHUELAS Y LA OCA,SI,SI,NO,NO,NO,NO,0,"25.6051382, -100.1711842",
86,2022,ENERO-MARZO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,SAN ABRAHAIN ENTRE SANTA ADELAIDA Y SANTA ALICIA,SI,SI,SI,NO,NO,NO,0,"25.6231903, -100.1262901",
87,2022,ENERO-MARZO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,"SAN BARTOLOME ENTRE SAN BENITO , Y SANTA BERENICE",SI,SI,SI,NO,NO,NO,0,"25.6232352, -100.1271682",
91,2022,ENERO-MARZO,COLONIA,SAN ROQUE,CALLE,CARRETERA A SAN ROQUE E HIDALGO,SI,NO,NO,NO,NO,NO,0,"25.5989982, -100.1582692",
93,2022,ENERO-MARZO,COLONIA,SANTA MONICA,CALLE,SAN ISIDRO Y CAMINO A LAS ESPINAS,SI,SI,NO,NO,NO,SI,46,"25.6264657, -100.1744032",
96,2022,ENERO-MARZO,COLONIA,SIERRA VISTA,CALLE,SIERRA MOJADAY SIERRA ZACATECAS,SI,SI,NO,NO,NO,SI,1,"25.6379462, -100.1659872",
99,2022,ENERO-MARZO,COLONIA,TERRANOVA,CALLE,EL SABINAL ENTRE BAHIA DE SAN CARLOS Y BAHIA DE KINOS,SI,SI,NO,SI,NO,NO,0,"25.6642862, -100.1085692",
103,2022,ENERO-MARZO,COLONIA,VALLE DE REAL,CALLE,VALLE CORTES Y VALLE OCASO,SI,NO,NO,SI,NO,NO,0,"25.6109652, -100.1658302",
104,2022,ENERO-MARZO,COLONIA,VALLE DE VAQUERIAS,CALLE,SINDICALISMO Y PRIVADAS DE SINDICALISMO,NO,SI,NO,NO,NO,NO,0,"25.6358872, -100.1526812",
108,2022,ENERO-MARZO,COLONIA,VILLA LUZ,CALLE,PABLO LIVAS,NO,SI,NO,SI,NO,NO,0,"25.6429295, -100.11997",
114,2022,ENERO-MARZO,COLONIA,VILLAS DE LA HACIENDA,CALLE,HDA. SAN ANTONIO Y SAN FELIPE,SI,SI,NO,NO,NO,NO,0,"25.6371122, -100.1617682",
115,2022,ENERO-MARZO,COLONIA,VILLAS DE LA HACIENDA,CALLE,HDA. SAN ALSENMO Y SAN FRANCISCO,SI,SI,NO,NO,NO,NO,0,"25.6347972, -100.1641442",
116,2022,ENERO-MARZO,COLONIA,VILLAS DE LA HACIENDA,CALLE,HDA. SAN SEBASTIAN  Y SAN FRANCISCO,SI,SI,NO,NO,NO,SI,2,"25.6351852, -100.1652912",
118,2022,ENERO-MARZO,COLONIA,VILLAS DE LA HACIENDA,CALLE,HDA. SAN FELIPE Y SAN VALENTIN,SI,SI,NO,NO,NO,NO,0,"25.6356462, -100.1633412",
126,2022,ENERO-MARZO,COLONIA,ZIRANDARO,CALLE,ANDALUCIIA,NO,SI,NO,NO,NO,NO,0,"25.646775, -100.1328862",
130,2022,ENERO-MARZO,COLONIA,AURORA,CALLE,AURORA CRUZ CON BOREAL,NO,SI,SI,SI,NO,NO,0,"25.620494322322045, -100.11729648403593",
131,2022,ENERO-MARZO,RESIDENCIAL,BALCONES DE ZIRANDARO 1ER SECTOR,PRIVADA,YAQUI,NO,SI,NO,SI,NO,NO,0,"25.64771516002109, -100.13367140309319",
136,2022,ENERO-MARZO,COLONIA,BOSQUES DEL SEMINARIO,CALLE,PASEO DEL SEMINARIO ENTRE VIOLETAS Y AZUCENAS,SI,SI,SI,SI,NO,NO,0,"25.617017971598944, -100.0934899521282",
137,2022,ENERO-MARZO,COLONIA,BOSQUES DEL SEMINARIO,CALLE,PASEO DEL SEMINARIO ENTRE ROSA Y NOGALES,SI,NO,NO,NO,NO,NO,0,"25.615355279019006, -100.0934594625906",
139,2022,ENERO-MARZO,COLONIA,CERRO DE LA SILLA,AVENIDA,SIERRA MADRE CRUZ CON CRUZ AZUL,NO,SI,NO,NO,NO,NO,0,"25.618216744372443, -100.14433551490939",
142,2022,ENERO-MARZO,COLONIA,COLINAS DE SAN JUAN,CALLE,MEZQUITE CRUZ CON  YUCA,NO,SI,NO,SI,NO,NO,0,"25.633045335831323, -100.08807548529919",
144,2022,ENERO-MARZO,COLONIA,CONCORDIAS,CALLE,TURQUESA ENTRE BUGAMBILIA,NO,SI,NO,NO,NO,SI,2,"25.642271729161276, -100.12618567602229",
158,2022,ENERO-MARZO,COLONIA,MIRADOR DE SAN ANTONIO SECTOR 4,CALLE,DR. ARROYO ENTRE CIENEGA DE FLORES Y ABASOLO,SI,SI,NO,SI,NO,NO,0,"25.639427577423653, -100.05492501324754",
161,2022,ENERO-MARZO,COLONIA,MIRADOR DE SAN ANTONIO SECTOR 7,CALLE,"GERSON ENTRE AHIZAR, GEVER Y JHAIRO",NO,SI,SI,NO,NO,SI,1,"25.64271703795347, -100.06109897245192",
162,2022,ENERO-MARZO,COLONIA,MIRADOR DE SAN ANTONIO SECTOR 8,CALLE,DEMAS ENTRE JOSUE Y CARSENA,NO,SI,NO,NO,NO,SI,1,"25.64263779941326, -100.06102494963514",
164,2022,ENERO-MARZO,COLONIA,MIRADOR DEL RIO,CALLE,RIO BRAVO ENTRE RIO SALINAS,SI,NO,NO,SI,NO,NO,0,"25.670789424791927, -100.10924921202653",
166,2022,ENERO-MARZO,COLONIA,MONTEVERDE,CALLE,MONTE PELATINO CRUZ CON MONTE ROJO Y MONTE ALBAN,NO,SI,SI,NO,NO,SI,3,"25.647353721991585, -100.15678288237845",
167,2022,ENERO-MARZO,FRACCIONAMIENTO,PARAJE JUAREZ,CALLE,PARAJE JUAREZ ENTRE RIO DE PLATA Y RIO DANUBIO,SI,SI,SI,SI,NO,SI,6,"25.637364580955936, -100.09304043873867",
171,2022,ENERO-MARZO,COLONIA,PASEO DE LAS LOMAS,CALLE,LOMA BONITA CRUZ CON LOMA DE TRONCOS,NO,SI,SI,NO,NO,SI,4,"25.638872180109647, -100.11592130274263",
172,2022,ENERO-MARZO,COLONIA,PASEO DE LAS LOMAS,CALLE,LOMA REDONDA CRUZ CON LOMA BONITA,NO,SI,NO,NO,NO,SI,2,"25.638885738414213, -100.11611680513761",
173,2022,ENERO-MARZO,COLONIA,PASEO DE LAS MARGARITAS,CALLE,NARDO,NO,SI,NO,NO,NO,NO,0,"25.662586450753274, -100.11703357626992",
177,2022,ENERO-MARZO,COLONIA,PASEO SANTA FE,CALLE,FUENTE TOSCANA NORTE ENTRE FUENTE LATINA Y FUENTE GRIEGA,NO,SI,NO,NO,NO,NO,0,"25.64241179159047, -100.10898214794237",
179,2022,ENERO-MARZO,COLONIA,PORTAL DE VAQUERIAS,CALLE,PUNTILLA ENTRE CASITAS Y SAN RAFAEL,NO,NO,NO,SI,NO,NO,0,"25.63941673972566, -100.1472300536005",
181,2022,ENERO-MARZO,COLONIA,PRADERAS DE SAN JUAN,CALLE,VALENCIA ENTRE MADRID Y SAN SEBASTIAN,NO,SI,NO,NO,NO,NO,0,"25.671523173271503, -100.08629066147665",
182,2022,ENERO-MARZO,COLONIA,PRADERAS DE SAN JUAN,CALLE,VALENCIA ENTRE VIGO Y MADRID,NO,SI,NO,NO,NO,SI,1,"25.67547655998538, -100.08752100505039",
184,2022,ENERO-MARZO,COLONIA,PRADERAS DEL ORIENTE,CALLE,DESIERTO COLORADO CRUZ CON DESIERTO DE CHIHUAHUA,SI,SI,SI,SI,NO,NO,0,"25.620650754092733, -100.08806708072541",
194,2022,ENERO-MARZO,COLONIA,QUINTA LAS SABINAS,CALLE,ALAMILLO ENTRE HUIZACHE,NO,SI,SI,NO,NO,NO,0,"25.658978693449708, -100.12562544052807",
197,2022,ENERO-MARZO,COLONIA,RIVERAS DEL SOL 2DO SECTOR,CALLE,VELA CRUZ CON BOLANS,NO,NO,NO,SI,NO,NO,0,"25.64562453479694, -100.12014905726033",
198,2022,ENERO-MARZO,COLONIA,RIVERAS DEL SOL 3ER SECTOR,CALLE,IDRA CRUZ CON LEO,NO,SI,NO,SI,NO,NO,0,"25.64776442764094, -100.12117366109993",
200,2022,ENERO-MARZO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,SAN AGUSTIN ENTRE SANTA ALICIA Y SAN ALEJO,NO,SI,SI,NO,NO,NO,0,"25.62028690882268, -100.12532700350394",
206,2022,ENERO-MARZO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,SAN ANTONIO CRUZ CON SAN FRANCISCO,SI,SI,SI,SI,NO,SI,2,"25.620212505098984, -100.12762168470043",
207,2022,ENERO-MARZO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,SAN JULIAN ENTRE SAN GERARDO Y SANTA GERTRUDIS,NO,SI,NO,NO,NO,SI,1,"25.620805689922424, -100.12268342741358",
209,2022,ENERO-MARZO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,SAN FELIPE ENTRE SAN ERNESTO Y SAN FELIX,NO,SI,SI,NO,NO,SI,1,"25.62234110760183, -100.12444986076441",
210,2022,ENERO-MARZO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,SANTA BEGONIA Y SANTA CLAUDIA,NO,SI,SI,NO,NO,SI,2,"25.621307687729647, -100.12731970309379",
211,2022,ENERO-MARZO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,SAN CARLOS ENTRE SANTA CRUZ Y SANTA CONSTANZA,NO,SI,SI,NO,NO,NO,0,"25.62009432694074, -100.12838265544117",
213,2022,ENERO-MARZO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,SANTA AZARIA Y SAN FRANCISCO,NO,SI,NO,SI,NO,SI,4,"25.62135192669683, -100.13070016786104",
214,2022,ENERO-MARZO,FRACCIONAMIENTO,SAN JUAN,CALLE,NEREO ENTRE LICENCIADO LIVAS VILLARREAL,SI,SI,NO,NO,NO,NO,0,"25.647521365469117, -100.11280743021642",
219,2022,ENERO-MARZO,COLONIA,SAN MIGUELITO 2DO SECTOR,CALLE,SAN JORGE CRUZ CON SAN BENITO,NO,SI,NO,NO,NO,NO,0,"25.635989080601213, -100.10155434924987",
222,2022,ENERO-MARZO,COLONIA,SANTA MONICA,CALLE,SANTA BARBARA ENTRE SAN ANTONIO Y SAN JUAN,NO,SI,SI,NO,NO,NO,0,"25.628924610392872, -100.17572805354662",
223,2022,ENERO-MARZO,COLONIA,TERRANOVA,CALLE,LAGUNA DE MONTEBELLO ENTRE BARRANCA DEL COBRE,NO,SI,NO,,NO,NO,0,"25.66707906215772, -100.11233234679939",
225,2022,ENERO-MARZO,COLONIA,URBIVILLA,CALLE,DEL METAL CRUZ CON AGATA,NO,SI,NO,NO,NO,NO,0,"25.684546827850742, -100.08745704456395",
226,2022,ENERO-MARZO,COLONIA,URBIVILLA,CALLE,AGATA CRUZ CON MINA DEL ROSARIO,NO,SI,NO,NO,NO,NO,0,"25.68158869485792, -100.08484338689361",
229,2022,ENERO-MARZO,COLONIA,VISTAS DEL RIO,CALLE,VISTAS DEL RIO GRANDE CRUZ CON VISTAS DE LAS FLORES,NO,SI,NO,NO,NO,NO,0,"25.662167776724228, -100.09507568083596",
232,2022,ENERO-MARZO,COLONIA,VISTAS DEL RIO,CALLE,VISTAS DEL NORTE CRUZ CON VISTAS DEL ORIENTE Y VISTAS DE LAS FLORES,NO,NO,NO,SI,NO,NO,0,"25.664644821327634, -100.09607201796744",
238,2022,ENERO-MARZO,COLONIA,VIVIENDAS MAGDALENAS,AVENIDA,MAGDALENA ENTRE ORQUIDEA Y SENDERO DE GARDENIA,NO,NO,NO,SI,NO,NO,0,"25.612186792843353, -100.15602942460566",
246,2022,ENERO-MARZO,COLONIA,LA ESPERANZA,CALLE,SEPTIMA ENTRE LAS TORRES CONCORDIAS,NO,SI,SI,SI,NO,SI,2,"25.64006562370022, -100.12388177269177",
255,2022,ENERO-MARZO,COLONIA,LOS ENCINOS,AVENIDA,LOS ENCINOS ENTRE NOGALES Y SUCES,NO,SI,NO,NO,NO,NO,0,"25.645998996872613, -100.11631771741489",
257,2022,ENERO-MARZO,COLONIA,LOS HUERTOS,CALLE,LABRADOR ENTRE OLIVOS Y CERRADA,NO,SI,NO,NO,NO,NO,0,"25.622580304813223, -100.09842388235398",
2,2022,ABRIL-JUNIO,COLONIA,AMERICA UNIDA,CALLE,CANADA,NO,SI,NO,SI,NO,NO,0,"25.6461192, -100.1397042",
3,2022,ABRIL-JUNIO,COLONIA,AMERICA UNIDA,CALLE,CHILE,SI,SI,NO,NO,NO,NO,0,"25.6488542, -100.1384172",
10,2022,ABRIL-JUNIO,COLONIA,FOMERREY 131,CALLE,24 de Febrero CRUZ CON 21 DE MARZO,SI,SI,NO,NO,NO,SI,6,"25.6480682, -100.1068932",
12,2022,ABRIL-JUNIO,COLONIA,FUENTES DE JUAREZ,CALLE,AV. MISION ENTRE FUENTE BIZANTINA Y AV. LAS FUENTES,SI,SI,NO,SI,NO,SI,4,"25.6413742, -100.1095702",
13,2022,ABRIL-JUNIO,COLONIA,FUENTES DE JUAREZ,CALLE,ALEJANDRO GARZA LEAL ENTRE FUENTE COMPUESTA Y FUENTE TORNEADA,SI,SI,NO,NO,NO,NO,0,"25.6403332, -100.1057712",
14,2022,ABRIL-JUNIO,COLONIA,FUENTES DE JUAREZ,CALLE,FUENTE ANILLADA ENTRE FUENTE ROMANA SUR Y FUENTE DE CAPITEL,SI,SI,NO,NO,NO,NO,0,"25.6419042, -100.1061952",
18,2022,ABRIL-JUNIO,COLONIA,HACIENDA SANTA LUCIA,AVENIDA,LA HACIENDA,SI,SI,NO,SI,NO,NO,0,"25.6582212, -100.1216352",
20,2022,ABRIL-JUNIO,COLONIA,HECTOR CABALLERO,AVENIDA,HECTOR CABALLERO,SI,SI,SI,NO,NO,SI,10,"25.6390314, -100.1246513",
28,2022,ABRIL-JUNIO,COLONIA,LA ESCONDIDA,CALLE,OLMO ENTRE PRIVADA PRIMERA Y LOS ALAMOS,SI,SI,NO,NO,NO,SI,2,"25.6657032, -100.0802382",
32,2022,ABRIL-JUNIO,COLONIA,LOS ARCOS,CALLE,SANTA ELENA,NO,SI,NO,NO,NO,NO,0,"25.652864, -100.1314942",
33,2022,ABRIL-JUNIO,COLONIA,LOS CANTAROS,CALLE,AV. MISION ENTRE PASEO SAN DIEGO Y SAN BERNABE,NO,SI,NO,SI,NO,NO,0,"25.6356632, -100.1150182",
37,2022,ABRIL-JUNIO,COLONIA,LOS COMETAS,CALLE,ASTROS ENTRE DORADO Y CASTOR,SI,SI,NO,NO,NO,NO,0,"25.6073882, -100.1565902",
40,2022,ABRIL-JUNIO,COLONIA,LOS COMETAS,AVENIDA,AVENIDA LAS TORRES,SI,NO,NO,NO,NO,SI,16,"25.6195512, -100.1454642",
46,2022,ABRIL-JUNIO,COLONIA,LOS PUERTOS,CALLE,AV DEL RIO ENTRE ANZURES Y BAHIA CENTRAL,SI,SI,NO,NO,NO,NO,0,"25.6888612, -100.1137022",
48,2022,ABRIL-JUNIO,COLONIA,LOS PUERTOS,CALLE,PUERTO CORTES ENTRE PUERTO ANTONIO Y PUERT SANTOS,SI,SI,NO,SI,NO,NO,0,"25.6955782, -100.1125952",
53,2022,ABRIL-JUNIO,COLONIA,LOS REYES,CALLE,Luis XIV Y ENRIQUE IV ENTRE CARLOS V Y LUIS DE ARAGON,SI,SI,NO,NO,SI,SI,4,"25.6454012, -100.1454682",
55,2022,ABRIL-JUNIO,COLONIA,LOS VALLES,CALLE,VALLES DE LOS FRESNOS CRUZ CON VALLE DE LOS SAUCES Y VALLE DE LOS NARANJOS,SI,SI,NO,SI,NO,NO,0,"25.6196082, -100.1683902",
58,2022,ABRIL-JUNIO,COLONIA,MONTEVERDE,CALLE,MONTE ALBAN,SI,SI,SI,SI,NO,SI,5,"25.6473102, -100.1567802",
61,2022,ABRIL-JUNIO,COLONIA,PEDREGAL DE SANTA MONICA,CALLE,10 DE FEBRERO,SI,SI,NO,NO,NO,NO,0,"25.6253882, -100.1815882",
64,2022,ABRIL-JUNIO,COLONIA,PORTAL DE SAN ROQUE,CALLE,Azucena y Prol. Pablo Livas,NO,SI,NO,NO,NO,NO,0,"25.650622, -100.1377702",
68,2022,ABRIL-JUNIO,COLONIA,PRADERAS DE SAN JUAN,CALLE,VALENCIA ENTRE PRIEGO Y MADRID,SI,SI,NO,NO,NO,NO,0,"25.6715962, -100.0867672",
70,2022,ABRIL-JUNIO,COLONIA,PRADERAS DE SAN JUAN,CALLE,TOLEDO ENTRE BARCELONA Y SORIA,SI,NO,NO,SI,NO,NO,0,"25.6794652, -100.0919632",
71,2022,ABRIL-JUNIO,COLONIA,PRADERAS DE SAN JUAN,CALLE,VALLADOLID ENTRE GIBRANTAR Y CORUÑA,SI,SI,SI,NO,NO,NO,0,"25.6770872, -100.0924082",
73,2022,ABRIL-JUNIO,COLONIA,PUERTOS,CALLE,BAHIA CENTRAL ENTRE PUERTO GRANDE Y BAHIA MAZATLAN,SI,SI,NO,NO,NO,NO,0,"25.6914742, -100.1108142",
78,2022,ABRIL-JUNIO,COLONIA,REGUILLETES,CALLE,AV. REGUILLETES Y JARANA,SI,SI,NO,SI,NO,NO,0,"25.6059022, -100.1703832",
82,2022,ABRIL-JUNIO,COLONIA,RIBERAS DE LA MORENA,CALLE,AV. PASEO SAN JUAN RIBERAS DE LOS ALBA Y RIBERAS DE LOS SALINAS,SI,SI,NO,NO,NO,NO,0,"25.6487622, -100.0715052",
86,2022,ABRIL-JUNIO,FRACCIONAMIENTO,SAN FRANCISCO,CALLE,SAN ABRAHAIN ENTRE SANTA ADELAIDA Y SANTA ALICIA,SI,SI,SI,NO,NO,NO,0,"25.6231903, -100.1262901",
91,2022,ABRIL-JUNIO,COLONIA,SAN ROQUE,CALLE,CARRETERA A SAN ROQUE E HIDALGO,SI,NO,NO,NO,NO,NO,0,"25.5989982, -100.1582692",
92,2022,ABRIL-JUNIO,FRACCIONAMIENTO,SANTA MONICA,CALLE,SAN ISIDRO Y SANTO TOMAS,NO,SI,NO,SI,NO,NO,0,"25.6167475, -100.1756552",
97,2022,ABRIL-JUNIO,COLONIA,TERRANOVA,CALLE,EL SABINAL ENTRE RIO MANTARO Y RIO LUNAS,SI,SI,NO,SI,NO,NO,0,"25.6630622, -100.1081602",
98,2022,ABRIL-JUNIO,COLONIA,TERRANOVA,CALLE,EL SABINAL ENTRE MAPIMI Y SIERRA DE LA LAGUNA,SI,NO,NO,NO,NO,NO,0,"25.6714152, -100.1073432",
99,2022,ABRIL-JUNIO,COLONIA,TERRANOVA,CALLE,EL SABINAL ENTRE BAHIA DE SAN CARLOS Y BAHIA DE KINOS,SI,SI,NO,SI,NO,NO,0,"25.6642862, -100.1085692",
109,2022,ABRIL-JUNIO,COLONIA,VILLA LUZ,CALLE,VILLA BRUSELAS,NO,SI,NO,NO,NO,NO,0,"25.6381532, -100.1223722",
110,2022,ABRIL-JUNIO,COLONIA,VILLA LUZ,AVENIDA,Av. Villa Luz CRUZ CON VILLA BURDEOS Y VILLA IBIZA,NO,NO,SI,SI,NO,NO,0,"25.6391112, -100.1202612",
114,2022,ABRIL-JUNIO,COLONIA,VILLAS DE LA HACIENDA,CALLE,HDA. SAN ANTONIO Y SAN FELIPE,SI,SI,NO,NO,NO,NO,0,"25.6371122, -100.1617682",
118,2022,ABRIL-JUNIO,COLONIA,VILLAS DE LA HACIENDA,CALLE,HDA. SAN FELIPE Y SAN VALENTIN,SI,SI,NO,NO,NO,NO,0,"25.6356462, -100.1633412",
123,2022,ABRIL-JUNIO,COLONIA,VILLAS DE SAN JUAN,CALLE,MAGNOLIA ENTRE ALCATRAZ Y ALHELI,NO,SI,NO,SI,NO,NO,0,"25.6551292, -100.0794642",
126,2022,ABRIL-JUNIO,COLONIA,ZIRANDARO,CALLE,ANDALUCIIA,NO,SI,NO,NO,NO,NO,0,"25.646775, -100.1328862",
127,2022,ABRIL-JUNIO,COLONIA,ZIRANDARO,CALLE,ZIRANDARO,NO,SI,NO,SI,NO,NO,0,"25.649534, -100.1324952",
130,2022,ABRIL-JUNIO,COLONIA,AURORA,CALLE,AURORA CRUZ CON BOREAL,NO,SI,SI,SI,NO,NO,0,"25.620494322322045, -100.11729648403593",
132,2022,ABRIL-JUNIO,RESIDENCIAL,BALCONES DE ZIRANDARO 2DO SECTOR,CALLE,TAJIN ENTRE TARAHUMARA,NO,SI,NO,SI,NO,NO,0,"25.645882895449073, -100.13425149510056",
135,2022,ABRIL-JUNIO,COLONIA,BOSQUES DEL SEMINARIO,CALLE,PASEO DEL SEMINARIO ENTRE TULIPANES,NO,SI,NO,NO,NO,NO,0,"25.653584202378777, -100.0996449025681",
138,2022,ABRIL-JUNIO,COLONIA,CERRADAS DEL REY,CALLE,ANDALUCIA ENTRE ASTURIAS,NO,SI,NO,NO,NO,NO,0,"25.646163083981858, -100.13172760627602",
140,2022,ABRIL-JUNIO,COLONIA,COAHUILA,AVENIDA,SALTILO CRUZ CON PIEDRAS NEGRAS Y NUEVA ROSITA,NO,SI,NO,SI,NO,NO,0,"25.662212551859593, -100.13459177138476",
144,2022,ABRIL-JUNIO,COLONIA,CONCORDIAS,CALLE,TURQUESA ENTRE BUGAMBILIA,NO,SI,NO,NO,NO,SI,2,"25.642271729161276, -100.12618567602229",
152,2022,ABRIL-JUNIO,COLONIA,FUENTES DEL SEMINARIO,CALLE,PASEO FABERIANOS CRUZ CON PASEO DIOCESANOS,SI,SI,NO,SI,NO,NO,0,"25.62131009354673, -100.11882491602631",
156,2022,ABRIL-JUNIO,COLONIA,HACIENDA SANTA LUCIA,CALLE,HACIENDA SAN SEBASTIAN ENTRE SANTA LUCIA,NO,SI,NO,SI,NO,NO,0,"25.658259102352993, -100.12086563677273",
157,2022,ABRIL-JUNIO,COLONIA,HACIENDAS DE VILLA JUAREZ,CALLE,NOGAL Y ALAMO CRUZ CON LAUREL Y FICUS,SI,SI,SI,SI,NO,SI,4,"25.64114333741291, -100.10209811826127",
