 Numero_de_identificacion,Ejercicio, Mes, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_vialidad, Pista, Juegos_de_parque, Aparatos_de_ejercicio, Cancha, Bebedores, Botes_de_basura, Cantidad_de_botes, Georreferencia, Nota
34,2021,ABRIL-JUNIO,COLONIA,LOMAS DE SAN MIGUEL,CALLE,LOMA LARGA Y LOMA ALTA,SI,SI,SI,SI,NO,SI,7,"25.720401194462504, -100.19032027703891",
37,2021,ABRIL-JUNIO,COLONIA,BALCONES DE SAN MIGUEL,CALLE,DOCE Y PRIMERA,NO,SI,SI,SI,NO,SI,5,"25.715813076481897, -100.18610836006164",
39,2021,ABRIL-JUNIO,COLONIA,MIXCOAC,CALLE,HABICHUELA Y CACAHUATE,NO,SI,NO,SI,NO,NO,0,"25.711963677573866, -100.18395151445065",
40,2021,ABRIL-JUNIO,COLONIA,COLONIAL SAN MIGUEL 2do SECTOR,CALLE,COLONIAL SAN SEBASTIAN Y LOMA BAJA,NO,SI,SI,SI,NO,SI,3,"25.713500942776406, -100.19122429193608",
41,2021,ABRIL-JUNIO,COLONIA,COLONIAL SAN MIGUEL,AVENIDA,AV. BALCONES DE SAN MIGUEL Y COLONIAL LOS ENCINOS,NO,SI,SI,SI,NO,SI,3,"25.71118670434129, -100.18741070114672",
42,2021,ABRIL-JUNIO,COLONIA,PEDREGAL DEL ORIENTE,CALLE,"LOS CEDROS, ADOLFO RUIZ CORTINEZ",SI,SI,NO,NO,NO,NO,0,"25.7079619420639, -100.1936767419979",
43,2021,ABRIL-JUNIO,COLONIA,RESIDENCIAL MAYA,CALLE,PASEO MAYA Y LUNA MAYA,NO,SI,SI,NO,NO,SI,4,"25.707207548753647, -100.1873315537183",
44,2021,ABRIL-JUNIO,COLONIA,RESIDENCIAL MAYA,CALLE,EL CARACOL Y BALCHE,SI,SI,NO,NO,NO,SI,0,"25.70545757878123, -100.18639920197018",
46,2021,ABRIL-JUNIO,COLONIA,RESIDENCIAL MAYA,CALLE,VALLE SAGRADA (ENTRADA LADO IZQUIERDO),NO,NO,NO,NO,NO,NO,0,"25.708637320576223, -100.18597632566365",
50,2021,ABRIL-JUNIO,COLONIA,INFONAVIT BENITO JUAREZ (ENMALLADOS),CALLE,BRIGIDA GARCIA Y BENEMERITO DE LAS AMERICAS,NO,SI,NO,NO,NO,SI,1,"25.70079417481302, -100.18858019417435",
51,2021,ABRIL-JUNIO,COLONIA,JARDINES DE CASA BLANCA,CALLE,PADRE MARIA SANTA VIVIA Y MANUEL NEGRETE,NO,SI,SI,SI,NO,SI,2,"25.699945916619445, -100.18906922552509",
53,2021,ABRIL-JUNIO,COLONIA,JARDINES DE GUADALUPE,CALLE,MADRE SELVA Y JARDINES DE GUADALUPE,NO,SI,SI,SI,NO,NO,0,"25.700156261308816, -100.18302562373033",
55,2021,ABRIL-JUNIO,COLONIA,JARDINES DE SAN MIGUEL,CALLE,JARDIN DE TULIPANES Y JARDIN DE CLAVELES,SI,SI,NO,NO,NO,NO,0,"25.69454032826929, -100.18386569982671",
56,2021,ABRIL-JUNIO,COLONIA,BOSQUES DEL SOL,CALLE,ADONIS Y ARTEMISA,NO,SI,NO,SI,NO,SI,2,"25.707800305752162, -100.16913630137641",
64,2021,ABRIL-JUNIO,COLONIA,PRIVADA SAN MIGUEL,CALLE,PITA Y ROMERO,NO,NO,NO,NO,NO,NO,0,"25.701278235800476, -100.16260908401561",
65,2021,ABRIL-JUNIO,COLONIA,PRIVADA SAN MIGUEL,CALLE,MORENO Y COSTILLA,NO,NO,NO,NO,NO,NO,0,"25.702113679338343, -100.16267450702934",
66,2021,ABRIL-JUNIO,COLONIA,PRIVADA SAN MIGUEL,CALLE,MOROS Y CELMAN,NO,NO,NO,NO,NO,NO,0,"25.702095603196685, -100.16184796947637",
67,2021,ABRIL-JUNIO,COLONIA,PRIVADA SAN MIGUEL,CALLE,HERNANDEZ Y DELIBES,NO,NO,NO,NO,NO,NO,0,"25.702360862533485, -100.16050241952917",
69,2021,ABRIL-JUNIO,COLONIA,PRIVADA SAN MIGUEL,CALLE,SAN ANGEL Y CASTELLANOS,NO,NO,NO,SI,NO,NO,0,"25.701581462498957, -100.15790061844747",
70,2021,ABRIL-JUNIO,COLONIA,PRIVADA SAN MIGUEL,CALLE,CERVANTES E IGLESIAS,NO,SI,NO,NO,NO,NO,0,"25.70304109750831, -100.16035390962067",
71,2021,ABRIL-JUNIO,COLONIA,PRIVADA SAN MIGUEL,CALLE,ANGELO Y AHUMADA,NO,SI,NO,NO,NO,NO,0,"25.703949876696086, -100.1591519153926",
72,2021,ABRIL-JUNIO,COLONIA,PRIVADA SAN MIGUEL,CALLE,VELASCO Y SANTANDER,NO,SI,NO,NO,NO,NO,0,"25.70426052772749, -100.16026219607845",
74,2021,ABRIL-JUNIO,COLONIA,RECIDENCIAL BELLO AMANECER,AVENIDA,AV. BELLO AMANECER Y JARDIN DE LAS MAGNOLIAS,SI,SI,NO,NO,NO,SI,4,"25.697597725722567, -100.13517489431301",
76,2021,ABRIL-JUNIO,COLONIA,VILLAS DEL RIO,AVENIDA,AV. GUADALAJARA Y RIO BALSAS,SI,SI,SI,SI,SI,SI,7,"25.712770207746654, -100.1928462315306",
80,2021,ABRIL-JUNIO,COLONIA,HACIENDA LOS ENCINOS,CALLE,SAN PEDRO Y SAN IGNACIO,NO,SI,NO,NO,NO,NO,0,"25.708778974481532, -100.20386074288736",
89,2021,ABRIL-JUNIO,COLONIA,LAS DALIAS,AVENIDA,AV. LAS DALIAS Y ADRA,NO,NO,NO,NO,NO,SI,1,"25.717854057318014, -100.20319398820476",
91,2021,ABRIL-JUNIO,COLONIA,RESIDENCIAL SAN ANTONIO,CALLE,"NORTE, PONIENTE Y SUR",NO,SI,NO,NO,NO,NO,0,"25.71136056513493, -100.2053315940743",
93,2021,ABRIL-JUNIO,COLONIA,VILLA DE SAN MIGUEL,AVENIDA,AV. ZANJA Y PARAJE,NO,SI,NO,SI,NO,NO,0,"25.710578538545587, -100.20975853176184",
96,2021,ABRIL-JUNIO,COLONIA,PRIVADAS DE LINDA VISTA,CALLE,RUBI Y PASEO DE LOS DURAZNOS,NO,SI,NO,NO,NO,NO,0,"25.71579607912289, -100.20824482928583",
104,2021,ABRIL-JUNIO,COLONIA,LA VICTORIA,CALLE,PROF. GERMANALMARAZ Y PROF. ALBERTO SANCHEZ,NO,SI,NO,NO,NO,NO,0,"25.705945034591863, -100.22143967960557",
106,2021,ABRIL-JUNIO,COLONIA,JARDINES DE SAN RAFAEL,CALLE,EBANO Y SAUCE,SI,SI,NO,SI,NO,SI,2,"25.697443766226005, -100.21998031299299",
107,2021,ABRIL-JUNIO,COLONIA,JARDINES DE SAN RAFAEL,CALLE,PRIVADA SANTA CRUZ Y VICENTE GUERRERO,NO,SI,NO,NO,NO,SI,1,"25.696701419929216, -100.21771969260024",
114,2021,ABRIL-JUNIO,COLONIA,SAN RAFAEL,CALLE,BENITO JUAREZ Y EMILIANO ZAPATA,NO,SI,SI,SI,NO,SI,3,"25.69340596147854, -100.20415578819797",
115,2021,ABRIL-JUNIO,COLONIA,VILLA ESPAÑOLA,CALLE,GALICIA Y ANDALUCIA,NO,SI,SI,SI,NO,SI,2,"25.69739907563625, -100.2119276613032",
123,2021,ABRIL-JUNIO,COLONIA,AVANTE 2da ETAPA,CALLE,CONTEMPORANEO Y PREMIER,NO,SI,NO,NO,NO,NO,0,"25.717786919159618, -100.19283332401393",
128,2021,ABRIL-JUNIO,UNIDAD HABITACIONAL,VILLA ESPAÑOLA,CALLE,CASTILLA Y NAVARRA,NO,SI,NO,NO,NO,SI,2,"25.698639420167808, -100.21056324439655",
130,2021,ABRIL-JUNIO,COLONIA,LAS ESCOBAS,CALLE,CONSTITUYENTES Y AGRONOMIA,NO,SI,NO,SI,NO,SI,2,"25.677523668102513, -100.12918234522239",
131,2021,ABRIL-JUNIO,COLONIA,LAS AGUILAS,CALLE,PASEO LAS AGUILAS Y HALCON,NO,SI,NO,SI,NO,SI,2,"25.676456248411927, -100.12500543144955",
134,2021,ABRIL-JUNIO,COLONIA,31 DE DICIEMBRE,CALLE,21 DE MARZO Y 3 DE AGOSTO,NO,SI,SI,SI,NO,NO,0,"25.66963973238761, -100.13691962962311",
136,2021,ABRIL-JUNIO,COLONIA,TAMAULIPAS,CALLE,REYNOSA Y FRANCISCO VILLA,SI,SI,SI,NO,SI,SI,9,"25.664795600297904, -100.1410276376156",
137,2021,ABRIL-JUNIO,COLONIA,NUEVO TAMAULIPAS,CALLE,SAN MATEO Y SAN JUAN BAUTISTA,NO,SI,NO,NO,NO,NO,1,"25.67074872690326, -100.13564075147286",
144,2021,ABRIL-JUNIO,COLONIA,EVOLUCION,CALLE,SAN PEDRO BERNAL Y LA CARDONA,NO,NO,NO,NO,NO,SI,1,"25.67068656850457, -100.14589972207922",
147,2021,ABRIL-JUNIO,COLONIA,MISION DE SANTA CRUZ,CALLE,MISIONEROS Y LAS LUCES,NO,SI,SI,SI,NO,SI,2,"25.664531200472343, -100.15082895944795",
148,2021,ABRIL-JUNIO,COLONIA,5 DE ENERO,AVENIDA,AV.COAHUILA Y CHINA,NO,SI,NO,NO,NO,NO,0,"25.659207623527017, -100.1477459902542",
149,2021,ABRIL-JUNIO,COLONIA,NUEVO LEON,AVENIDA,AV.NUEVO LEON Y CHINA,NO,SI,SI,SI,NO,SI,11,"25.659646310557065, -100.15012661178194",
151,2021,ABRIL-JUNIO,COLONIA,NUEVO LEON,AVENIDA,VILLA DE SANTIAGO Y AV. NUEVO LEON,NO,SI,NO,NO,NO,SI,1,"25.656478128665384, -100.15357613746481",
160,2021,ABRIL-JUNIO,COLONIA,PASEO DE GUADALUPE,CALLE,IZA Y ARDALES,NO,SI,NO,SI,NO,SI,1,"25.658638085696005, -100.1634885686878",
167,2021,ABRIL-JUNIO,COLONIA,VALLES DEL SOL,CALLE,DEL BOSQUE Y VERDON,NO,NO,NO,NO,NO,NO,0,"25.65099262686841, -100.16677241209491",
172,2021,ABRIL-JUNIO,COLONIA,PEDREGAL DE GUADALUPE,CALLE,PEDREGAL DE LA CORDILLERA Y PEDREGAL DE LA MONTAÑA,NO,SI,NO,NO,NO,SI,3,"25.65890839650603, -100.17461257577284",
175,2021,ABRIL-JUNIO,COLONIA,VAQUERIAS,CALLE,MAR MEDITERRANEO Y MAR ROJO,NO,SI,NO,SI,NO,NO,0,"25.662469740288486, -100.16824133998443",
177,2021,ABRIL-JUNIO,COLONIA,PRADERAS DE GUADALUPE,CALLE,PRADERAS DE GUADALUPE Y OSO,NO,SI,SI,NO,NO,SI,3,"25.662055392578644, -100.16103797120097",
178,2021,ABRIL-JUNIO,COLONIA,PORTAL DE XOCHIMILCO,CALLE,RIO NAZAS Y DEL PRADO,NO,SI,SI,SI,NO,SI,3,"25.6571764597656, -100.16867001598152",
179,2021,ABRIL-JUNIO,COLONIA,PRIVADA LA SILLA,CALLE,IGNACIO ZARAGOZA Y PRIVADA ORION,NO,NO,NO,NO,NO,NO,0,"25.650696350771664, -100.17117880842353",
182,2021,ABRIL-JUNIO,COLONIA,CROC,AVENIDA,AV.LOS ANGELES Y ENRIQUE LUNA,NO,NO,NO,NO,NO,NO,0,"25.654670687140797, -100.17402711675446",
184,2021,ABRIL-JUNIO,COLONIA,RINCON DE LA SILLA,CALLE,CAMINO VECINAL Y RIO PILON,NO,SI,NO,SI,NO,SI,3,"25.652545331093798, -100.17081311451109",
185,2021,ABRIL-JUNIO,COLONIA,JARDINES DE XOCHIMILCO,CALLE,CUAJIMALPA Y ACOPILCO,NO,SI,SI,NO,NO,SI,5,"25.65279614493238, -100.16984674982496",
190,2021,ABRIL-JUNIO,COLONIA,SCT,CALLE,SERVICIOS TECNICOS Y SATELITE MORELOS,NO,SI,SI,SI,NO,NO,0,"25.647540608487716, -100.17316755134725",
192,2021,ABRIL-JUNIO,COLONIA,JARDINES DE ANDALUCIA,CALLE,JARDINES DE ARAGON Y JARDINES DE ASTURIAS,SI,SI,SI,SI,NO,SI,5,"25.652837901459517, -100.17988046771663",
196,2021,ABRIL-JUNIO,COLONIA,SIERRA MORENA,CALLE,SIERRA MAESTRA Y SIERRA DE OLIVA,NO,SI,SI,SI,NO,SI,3,"25.644006607183105, -100.17588725032543",
199,2021,ABRIL-JUNIO,COLONIA,PASEO DEL ACUEDUCTO,AVENIDA,SIERRA DEL MIRADOR Y AV.COAHUILA,SI,NO,SI,SI,NO,NO,0,"25.641320294863682, -100.17752938915349",
202,2021,ABRIL-JUNIO,COLONIA,REAL DE ACUEDUCTO,AVENIDA,AV.ACUEDUCTO Y PRIVADA GUADALUPE,NO,SI,SI,SI,NO,SI,4,"25.642108590590507, -100.1807886518546",
203,2021,ABRIL-JUNIO,COLONIA,LAS PALMAS,CALLE,PALMA MADURA Y PALMA CANADIENSE,NO,SI,SI,SI,SI,NO,0,"25.64436330461425, -100.18874215505022",
205,2021,ABRIL-JUNIO,COLONIA,VALLE DE SAN RONQUE,CALLE,SAN JUAN Y SAN AGUSTIN,NO,SI,NO,SI,SI,SI,4,"25.646178834571483, -100.19050854193354",
207,2021,ABRIL-JUNIO,COLONIA,TIERRA PROPIA,CALLE,TEQUILA Y ACATIL,NO,SI,SI,SI,NO,SI,4,"25.641143618231666, -100.18912214493076",
214,2021,ABRIL-JUNIO,COLONIA,CORTIJO LA SILLA,CALLE,ROSA BLANCA Y CORTIJO LAS QUINTAS,NO,SI,SI,NO,NO,SI,3,"25.632623436940293, -100.19473652766752",
218,2021,ABRIL-JUNIO,COLONIA,MISION DE LA SILLA,CALLE,CERRADAS DE ROSAS Y CERRADAS DE LIRIOS,NO,NO,NO,NO,NO,NO,0,"25.63342488373306, -100.19420140907684",
223,2021,ABRIL-JUNIO,COLONIA,CORTIJO LA SILLA,CALLE,CORTIJO DE LAS LOMAS,NO,SI,SI,NO,NO,SI,3,"25.631786983996836, -100.19733991555724",
228,2021,ABRIL-JUNIO,COLONIA,DOS RIOS,CALLE,RIO ANA Y RIO SOFIA,NO,SI,NO,NO,NO,NO,0,"25.67739335640542, -100.16431773492316",
232,2021,ABRIL-JUNIO,COLONIA,DOS RIOS,CALLE,RIO PAPALOAPAN Y RIO PILON,NO,SI,SI,SI,SI,NO,0,"25.678000385850552, -100.16224950049559",
235,2021,ABRIL-JUNIO,COLONIA,FUENTES DE  GUADALUOE,AVENIDA,AV.LOS SABINOS Y FUENTE DE PLATA,NO,SI,NO,SI,NO,NO,0,"25.670073794110795, -100.16406741873321",
237,2021,ABRIL-JUNIO,COLONIA,SANTA CRUZ 2DO,CALLE,TURBA Y AGATA,NO,SI,SI,SI,NO,SI,3,"25.668154708873914, -100.16297973765985",
238,2021,ABRIL-JUNIO,COLONIA,ARBOLEDAS DE SANTA CRUZ,CALLE,"VIOLETA Y TURQUEZA, LATON",NO,SI,NO,NO,NO,NO,0,"25.666369270643013, -100.16331272576078",
242,2021,ABRIL-JUNIO,COLONIA,ARBOLEDAS DE SANTA CRUZ 4TO SECTOR,CALLE,WALLASTONITA Y OCRE,NO,SI,NO,NO,NO,NO,0,"25.674104515875896, -100.15751682077449",
253,2021,ABRIL-JUNIO,COLONIA,CRISPIN TREVIÑO,CALLE,"SAN MIGUEL Y MOISES SAENZ, APODACA",NO,SI,NO,NO,NO,SI,3,"25.67192108130308, -100.1782907011512",
257,2021,ABRIL-JUNIO,COLONIA,25 DE NOVIEMBRE,CALLE,LOPEZ PORTILLO Y HECTOR FLORES,NO,SI,NO,SI,NO,NO,0,"25.65579619236074, -100.26884007182801",
261,2021,ABRIL-JUNIO,COLONIA,ATOYAC DE ALVAREZ,CALLE,ANTONIO FLORES Y RAMIRO GUERRERO,NO,NO,NO,SI,NO,NO,0,"25.65549018578279, -100.27208515393431",
262,2021,ABRIL-JUNIO,COLONIA,VALLE DEL CONTRY,CALLE,VALLE DE STREGA Y VALLE DEL CHANTY,SI,SI,SI,NO,NO,SI,3,"25.654576802928826, -100.26811787749934",
267,2021,ABRIL-JUNIO,COLONIA,VALLE DEL CONTRY,CALLE,LAS AMERICAS Y VALLE DEL CHAMPAGNE,SI,SI,SI,NO,NO,SI,6,"25.655246056041015, -100.26490464558434",
273,2021,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA,CALLE,SOLIDARIDAD Y EL GRECO,NO,SI,NO,NO,NO,SI,2,"25.642503510795862, -100.26904583931976",
274,2021,ABRIL-JUNIO,COLONIA,RINCON DEL CONTRY,CALLE,AMERICAS Y JUAN CARLOS ONETI,NO,NO,NO,NO,NO,NO,0,"25.65772353941641, -100.26284456950607",
277,2021,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA,CALLE,"LAS AMERICAS, DIEGO RIVERA Y PINTORES MEXICANOS",NO,NO,NO,NO,NO,NO,0,"25.646618667321942, -100.26695115717799",
278,2021,ABRIL-JUNIO,COLONIA,CONTRY LA ESCONDIDA,CALLE,PTOLOMEO Y BENJAMIN FRANKLIN,NO,NO,NO,NO,NO,NO,0,"25.62630672253363, -100.26629050136313",
279,2021,ABRIL-JUNIO,COLONIA,CONTRY SOL 8VO SEC VITAPISTA,CALLE,ALFREDO NOBEL Y ESCRITORES MEXICANOS,SI,SI,SI,NO,NO,SI,7,"25.64783050015895, -100.26377474681358",
280,2021,ABRIL-JUNIO,COLONIA,CONTRY SOL 1 ER SEC,CALLE,ALFREDO B. NOBEL Y BUCHELI,NO,NO,NO,NO,NO,NO,0,"25.64581987625413, -100.26403582404488",
281,2021,ABRIL-JUNIO,COLONIA,VALLE DEL CONTRY 2do SECTOR,CALLE,RIO LA SILLAY VALLE DE SAN LORENZO,NO,NO,NO,NO,NO,NO,0,"25.6591269660932, -100.26658415323425",
288,2021,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA (PARQUE HUNDIDO),CALLE,ALFONSO REYES Y EINSTEIAN,NO,NO,NO,NO,NO,NO,0,"25.639290665393656, -100.2658077967088",
290,2021,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA,CALLE,"LAS AMERICAS, EINSTEIN Y TWAIN",NO,NO,NO,NO,NO,NO,0,"25.633858155631323, -100.26719584413932",
298,2021,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA 1 ER SEC,CALLE,LAS AMERICAS Y ANAXAGORAS,NO,NO,NO,NO,NO,NO,0,"25.627405627464103, -100.26868523031344",
301,2021,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA 1 ER SEC,CALLE,FRENTE A LA IGLESIA CRISTO LA MONTAÑA,NO,NO,NO,NO,NO,NO,0,"25.626281052030382, -100.26957388996524",
302,2021,ABRIL-JUNIO,COLONIA,CONTRY 1 ER SECTOR,CALLE,COPERNICO Y EPICUERO,NO,NO,NO,NO,NO,NO,0,"25.622922701089074, -100.26672789954435",
303,2021,ABRIL-JUNIO,COLONIA,CONTRY 1 ER SECTOR,CALLE,SOCRATES Y LAS AMERICAS,NO,NO,NO,NO,NO,NO,0,"25.62462197992724, -100.27044419202241",
306,2021,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA 1 ER SEC,CALLE,LAS AMERICAS Y GALILEO GALILEI,NO,NO,NO,NO,NO,NO,0,"25.62647754245571, -100.26997527983306",
307,2021,ABRIL-JUNIO,COLONIA,CONTRY LA SILLA 1 ER SEC,CALLE,LAS AMERICAS Y ANAXAGORAS,NO,NO,NO,NO,NO,NO,0,"25.627356289519636, -100.26870212379963",
314,2021,ABRIL-JUNIO,COLONIA,BOSQUES DEL CONTRY,CALLE,LAS PALMAS Y LOS FRESNOS,NO,NO,NO,NO,NO,NO,0,"25.66170492256001, -100.24639460865704",
315,2021,ABRIL-JUNIO,COLONIA,PRIVADAS DEL CONTRY,CALLE,FLAMINGOS Y QUETZALES,NO,SI,NO,NO,NO,NO,0,"25.660793391428378, -100.24181728161858",
319,2021,ABRIL-JUNIO,COLONIA,MIRADOR DE LA SILLA,CALLE,HACIENDA CONSTITUYENTES NORTE Y PASEO DE LOS FRESNOS,NO,SI,NO,NO,NO,NO,0,"25.661980001617998, -100.23619826588829",
320,2021,ABRIL-JUNIO,COLONIA,FRESNOS LA SILLA,CALLE,COLIMA Y VILLA FRANCA,NO,SI,NO,NO,NO,NO,0,"25.664369568470693, -100.23615425066372",
331,2021,ABRIL-JUNIO,COLONIA,GALERIAS DE CAMINO REAL,CALLE,FILOSOFOS Y ORADORES,NO,SI,NO,NO,NO,NO,0,"25.65523934466824, -100.23011380191721",
332,2021,ABRIL-JUNIO,COLONIA,GALERIAS DE CAMINO REAL 2do SECTOR,CALLE,GALERIAS DEL ARTE ORIENTE,NO,SI,NO,SI,NO,NO,0,"25.65357588739027, -100.22894536385483",
338,2021,ABRIL-JUNIO,COLONIA,20 DE NOVIEMBRE,CALLE,AVE NUEVO LEON Y PINO SUAREZ,NO,SI,NO,NO,NO,NO,0,"25.67202653651273, -100.22823578520466",
342,2021,ABRIL-JUNIO,COLONIA,LA ROCA,CALLE,LAS TORRES Y RAFAEL RAMIREZ,NO,SI,NO,SI,NO,NO,0,"25.67130613267233, -100.221690286547",
346,2021,ABRIL-JUNIO,COLONIA,AGUA NUEVA,CALLE,RAFAEL RAMIREZ Y AGUA NUEVA,NO,SI,NO,SI,NO,NO,0,"25.669437605387298, -100.22187349467879",
347,2021,ABRIL-JUNIO,COLONIA,GUADALUPE VICTORIA,CALLE,BENITO JUAREZ Y REVOLUCION,NO,SI,NO,SI,NO,NO,0,"25.669118456632503, -100.21551561987006",
350,2021,ABRIL-JUNIO,COLONIA,PARQUES DE GUADALUPE,CALLE,ANDRES VIEZCA INULA Y CALA,NO,SI,SI,SI,NO,SI,6,"25.664997288001572, -100.21965691577535",
353,2021,ABRIL-JUNIO,COLONIA,JOSE MA. LUIS MORA,CALLE,SERVANDO CANALES Y GRAL. GONZALEZ,NO,SI,NO,NO,NO,NO,0,"25.65777711207651, -100.22076858030549",
357,2021,ABRIL-JUNIO,COLONIA,CERRADAS DE LA SILLA,CALLE,BENITO JUAREZ Y CERRADA NORTE,NO,SI,NO,NO,NO,SI,3,"25.660152779353318, -100.21792311660501",
362,2021,ABRIL-JUNIO,COLONIA,COLINAS DE LA SILLA,CALLE,COLINA LA SILLA Y COLINA ORIENTE,NO,SI,NO,NO,NO,NO,0,"25.651095494116774, -100.22235204698197",
364,2021,ABRIL-JUNIO,COLONIA,RAYMUNDO ALMAGUER,CALLE,RAYMUNDO ALMAGUER Y CERRO DEL FRAYLE,NO,SI,NO,NO,NO,NO,0,"25.65274253807668, -100.221080313727",
365,2021,ABRIL-JUNIO,COLONIA,23 DE NOVIEMBRE,CALLE,GARDENIA Y CERRO DEL FRAYLE,NO,SI,NO,NO,NO,NO,0,"25.65311092207935, -100.21946256638681",
366,2021,ABRIL-JUNIO,COLONIA,LOMAS DE SAN ROQUE,CALLE,DE LAS MITRAS Y SIERRA MADRE,NO,SI,NO,NO,NO,NO,0,"25.65400128411812, -100.21767201794243",
380,2021,ABRIL-JUNIO,COLONIA,VILLA OLIMPICA,CALLE,JOAQUIN CAPILLA Y MARIA TERESA RAMIREZ,NO,SI,SI,SI,NO,SI,3,"25.648997601128944, -100.20660611481853",
388,2021,ABRIL-JUNIO,COLONIA,UNIDAD PILOTO,CALLE,MARIANO ESCOBEDO Y PRIV. MARIANO ESCOBEDO,NO,SI,NO,NO,NO,NO,0,"25.642718557642365, -100.21574988132014",
389,2021,ABRIL-JUNIO,COLONIA,VICENTE FERRER,CALLE,NOE HERNANDEZ Y ESTHER MENA,NO,SI,NO,SI,NO,NO,0,"25.642411083264605, -100.21494207770944",
390,2021,ABRIL-JUNIO,COLONIA,VICENTE FERRER,CALLE,PAJARO AZUL Y MARIANO ESCOBEDO,NO,SI,SI,NO,NO,NO,0,"25.64255317906183, -100.21474644106374",
395,2021,ABRIL-JUNIO,COLONIA,LOS LERMAS,AVENIDA,AV. CENTRAL Y SERAFIN PEÑA,NO,SI,SI,SI,SI,SI,3,"25.678308500181032, -100.19898693903984",
400,2021,ABRIL-JUNIO,COLONIA,SABINITAS,CALLE,"TULA, MEXICO Y BONAMPACK",NO,SI,SI,SI,NO,SI,4,"25.689519613545617, -100.19333682807327",
404,2021,ABRIL-JUNIO,COLONIA,HACIENDA LOS LERMAS,CALLE,HACIENDA EL ENCINO Y HACIENDA EL HUAJILLAL,NO,NO,NO,NO,NO,NO,0,"25.68514708149127, -100.1908827534021",
405,2021,ABRIL-JUNIO,COLONIA,HACIENDA LOS LERMAS,CALLE,HACIENDA LA PALMA Y HACIENDA LA COMA,NO,SI,SI,NO,NO,SI,2,"25.68557996989327, -100.18920920947511",
408,2021,ABRIL-JUNIO,COLONIA,FAISANES 1,CALLE,HALCON Y CIGÜEÑA,NO,SI,SI,SI,NO,SI,1,"25.690734556942743, -100.17888829633384",
410,2021,ABRIL-JUNIO,COLONIA,RESIDENCIAL QUETZAL,CALLE,TUCAN Y ALBATROZ,NO,SI,SI,SI,NO,SI,3,"25.6929600832355, -100.17700860291372",
411,2021,ABRIL-JUNIO,COLONIA,HACIENDA LOS ARCANGELES,AVENIDA,"POR PLUTARCO ELIAS CALLES , DELANTE DE CALLE SANTA FE",NO,SI,SI,NO,NO,SI,1,"25.6853511148201, -100.18839734823348",
414,2021,ABRIL-JUNIO,COLONIA,SANTA CLARA,CALLE,PRAXEDIS GUERRERO Y CHINIPAS,NO,SI,SI,NO,NO,SI,1,"25.684158306914878, -100.1756924396587",
417,2021,ABRIL-JUNIO,COLONIA,SANTA CLARA,CALLE,AQUILES CERDAN,NO,NO,NO,NO,NO,NO,0,"25.685967673516437, -100.1773578965358",
418,2021,ABRIL-JUNIO,COLONIA,PRIVADA SAN CARLOS,CALLE,CASAS GRANDES,NO,SI,NO,SI,NO,NO,0,"25.68293096961517, -100.18022930513715",
422,2021,ABRIL-JUNIO,COLONIA,FAISANES SECTOR EL DORADO,CALLE,FAISAN DORADO Y FAISAN IMPERIAL,NO,SI,NO,NO,NO,NO,0,"25.684397696689395, -100.17361152783327",
432,2021,ABRIL-JUNIO,COLONIA,RIBERAS DE DOS RIOS,CALLE,RIO AMARILLO Y RIO NIGERIA,NO,SI,SI,SI,SI,SI,4,"25.677749342941286, -100.17534451686709",
434,2021,ABRIL-JUNIO,COLONIA,RESIDENCIAL PENINSULA,CALLE,PENINSULA DE YUCATAN Y PENINSULA ARABIGA,NO,SI,NO,NO,NO,NO,0,"25.676939363722003, -100.17919227626152",
436,2021,ABRIL-JUNIO,COLONIA,TRES CAMINOS,CALLE,FILAMENTO Y MAQUILE,NO,SI,NO,NO,NO,SI,3,"25.66988328068786, -100.18747586207955",
437,2021,ABRIL-JUNIO,COLONIA,DIVISION DEL NORTE,CALLE,"PANFILO, NATERA Y TOMAS URBINA",NO,SI,NO,NO,NO,NO,0,"25.669807567237015, -100.18686105947062",
440,2021,ABRIL-JUNIO,COLONIA,REYNOSA,CALLE,PRIVADA REYNOSA Y GARDENIAS,NO,SI,NO,NO,NO,SI,2,"25.669459668509614, -100.18796525483373",
441,2021,ABRIL-JUNIO,COLONIA,TRES CAMINOS,CALLE,EMILIANO ZAPATA Y SEPALO,NO,SI,NO,NO,NO,SI,1,"25.667648426985785, -100.1830447734496",
444,2021,ABRIL-JUNIO,COLONIA,DIVISION DEL NORTE,CALLE,CERRO DE LA SILLA Y EMILIANO ZAPATA,NO,SI,SI,NO,NO,SI,1,"25.667957558919742, -100.19243736835607",
445,2021,ABRIL-JUNIO,COLONIA,CERRO DE LA SILLA,CALLE,SIERRA DE SANTA CLARA Y CERRO PEÑA NEVADA,NO,SI,SI,SI,NO,SI,2,"25.66701796060969, -100.19149976805973",
