 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
873,2022,ENERO,2022-01-05,miércoles,16:00:00,ESTRELLAMIENTO CON OBJETO FIJO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,EL BARRO,CALLE,EL BARRO,"25.518122589580535, -100.20782829604278",
869,2022,ENERO,2022-01-09,domingo,13:36:00,INVASIÓN DE CARRIL,PARTICULARES,C4/911,SUBURBANA/RURAL,EL BARRO,CALLE,EL BARRO,"25.518122589580535, -100.20782829604278",
853,2022,ENERO,2022-01-14,viernes,22:16:00,ESTRELLAMIENTO CON OBJETO FIJO (VEHÍCULO ESTACIONADO) A LATERAL,PARTICULARES,C4/911,SUBURBANA/RURAL,CARRETERA COLA DE CABALLO KM 4,CARRETERA,LA CIENEGUILLA,"25.374376068736595, -100.15104777843813",
870,2022,ENERO,2022-01-16,domingo,21:23:00,SALIDA DE CARPETA,SIN DAÑOS,C4/911,SUBURBANA/RURAL,CARRETERA LOS CAVAZOS SAN MATEO KM 3,CARRETERA,LOS CAVAZOS,"25.445518733333298, -100.14567587046389",
892,2022,ENERO,2022-01-19,miércoles,00:29:00,ESTRELLAMIENTO CON HUIDA,PARTICULARES,C4/911,SUBURBANA/RURAL,ESCOBEDO,CALLE,SAN JAVIER,"25.409144500309164, -100.1374275274264",
901,2022,ENERO,2022-01-22,sábado,19:50:00,SALIDA DE CARPETA,DAÑOS PROPIOS,C4/911,SUBURBANA/RURAL,CARRETERA LAGUNA DE SANCHEZ KM 13,CARRETERA,SD,"25.389279343058593, -100.30435318920628",
824,2022,ENERO,2022-01-24,lunes,06:42:00,ESTRELLAMIENTO CON OBJETO FIJO LOMA DE TIERRA CON VOLCADURA,SIN DAÑOS,C4/911,SUBURBANA/RURAL,CARRETERA A LA CORTINA KM 9,CARRETERA,LA BOCA,"25.455231602270768, -100.0958392084732",
895,2022,ENERO,2022-01-26,miércoles,08:25:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,MINA,CALLE,SANTA ROSALIA,"25.43286805193, -100.1562742143179",
859,2022,ENERO,2022-01-29,sábado,22:45:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,ARTURO B DE LA GARZA,CALLE,LOS CAVAZOS,"25.450057129945268, -100.15933035246333",
874,2022,ENERO,2022-01-29,sábado,07:47:00,SALIDA DE CARPETA CON VOLCADURA,MUNICIPIO,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 253,CARRETERA,LOS CAVAZOS,"25.446476563591645, -100.15882071420477",
910,2022,ENERO,2022-01-30,domingo,20:59:00,CAÍDA DE MOTOCICLETA,PARTICULARES,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 248,CARRETERA,SAN JAVIER,"25.41246404945065, -100.14013467316806",
903,2022,ENERO,2022-01-30,domingo,14:40:00,ESTRELLAMIENTO CON VEHÍCULO ESTACIONADO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,ESTACIONAMIENTO DE MUEBLERIA,CALLE,LOS CAVAZOS,"25.447877686908054, -100.16003411800753",
914,2022,ENERO,2022-01-31,lunes,11:51:00,CHOQUE DE CRUCERO EN FORMA T,SIN DAÑOS,C4/911,SUBURBANA/RURAL,BENITO JUAREZ,CALLE,SAN PEDRO,"25.382348749311607, -100.11572972926092",
860,2022,ENERO,2022-01-31,lunes,12:25:00,DIVERSO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,CARRETERA COLA DE CABALLO KM 3,CARRETERA,LA CIENEGUILLA,"25.38244103543749, -100.14804370464107",
887,2022,FEBRERO,2022-02-01,martes,18:12:00,ALCANCE,PARTICULARES,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 248,CARRETERA,CENTRO,"25.43010691116908, -100.15077479648569",
825,2022,FEBRERO,2022-02-02,miércoles,15:43:00,ESTRELLAMIENTO CON HUIDA,PARTICULARES,C4/911,SUBURBANA/RURAL,CARRETERA COLA DE CABALLO KM 01,CARRETERA,LA LOMITA,"25.393868125429755, -100.13943270326233",
898,2022,FEBRERO,2022-02-04,viernes,15:42:00,ESTRLLAMIENTO CON VEHÍCULO ESTACIONADO,PARTICULARES,C4/911,SUBURBANA/RURAL,BOULEVARD LOS CAVAZOS KM 253,CARRETERA,LOS CAVAZOS,"25.444697396203548, -100.15736601180656",
881,2022,FEBRERO,2022-02-05,sábado,15:19:00,SALIDA DE CARPETA,SIN DAÑOS,C4/911,SUBURBANA/RURAL,CARR CAVAZOS SAN MATEO KM 2,CARRETERA,CARR CAVAZOS SAN MATEO,"25.451646053907997, -100.14955729588783",
811,2022,FEBRERO,2022-02-05,sábado,13:40:00,DIVERSO CORTE DE CORCULACION,PARTICULARES,C4/911,SUBURBANA/RURAL,CARRETERA A LA COLA DE CABALLO KM 2,CARRETERA,LA CIENEGUILLA,"25.376363454554745, -100.1492884234413",
921,2022,FEBRERO,2022-02-06,domingo,15:25:00,LATERAL CON SEMIVOLCADURA,PARTICULARES,C4/911,SUBURBANA/RURAL,CARRETERA LOS CAVAZOS A SAN MATEO KM 1,CARRETERA,RIO LA CHUECA,"25.455172282817706, -100.1567241576608",
917,2022,FEBRERO,2022-02-06,domingo,12:21:00,VOLCADURA CON  LESIONADOS,SIN DAÑOS,C4/911,SUBURBANA/RURAL,CARRETERA A LAGUNA DE SANCHEZ KM 30,CARRETERA,SAN JUAN BAUTISTA,"25.35955678605343, -100.30967320598964",
937,2022,FEBRERO,2022-02-06,domingo,02:31:00,ESTRELLAMIENTO CON HUIDA,PARTICULARES,C4/911,SUBURBANA/RURAL,CAMINO AL INDIO,CALLE,LAS CRISTALINAS,"25.4421413286036, -100.17407233423495",
905,2022,FEBRERO,2022-02-08,martes,16:40,ESTRELLAMIENTO,MUNICIPAL,C4/911,SUBURBANA/RURAL,CARRETERA COLA DE CABALLO KM 5+500,CARRETERA,LA CIENEGUILLA,"25.36753882608777, -100.15996700627467",
922,2022,FEBRERO,2022-02-09,miércoles,09:41:00,LATERAL,SIN DAÑOS,C4/911,SUBURBANA/RURAL,TORIBIO RODRÍGUEZ,CALLE,OBRETO TEXTIL,"25.40512277581952, -100.1393543756782",
941,2022,FEBRERO,2022-02-11,viernes,15:09:00,ESTRELLAMIENTO,MUNICIPIO,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 257,CALLE,EL YERBANIZ,"25.493818730191972, -100.18724380755498",
888,2022,FEBRERO,2022-02-11,viernes,21:27:00,NO INDICA EN EL PARTE,MUNICIPIO,C4/911,SUBURBANA/RURAL,5 DE MAYO,CALLE,SAN JOSE SUR,"25.397623222503938, -100.12908723150335",
938,2022,FEBRERO,2022-02-15,martes,05:32:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 253,CARRETERA,VALLES DE SANTIAGO,"25.44361533539467, -100.15658533795043",
944,2022,FEBRERO,2022-02-18,viernes,23:34:00,ESTRELLAMIENTO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 238,CARRETERA,LAS MARGARITAS,"25.354906776043013, -100.09213893173344",
951,2022,FEBRERO,2022-02-19,sábado,08:30:00,CRUCERO,PARTICULARES,C4/911,SUBURBANA/RURAL,HEROES DEL 47,CALLE,CENTRO,"25.427943948071324, -100.1539272930306",
947,2022,FEBRERO,2022-02-19,sábado,12:04:00,CHOQUE DE CRUCERO,PARTICULARES,C4/911,SUBURBANA/RURAL,JUAREZ,CALLE,SAN PEDRO,"25.38233174431041, -100.11572379864236",
924,2022,FEBRERO,2022-02-20,domingo,03:16:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,CARRETERA COLA DE CABALLO KM 2,CARRETERA,A LA ALTURA DE RESTAURANTE LA BARRAQUITA,"25.389650306301448, -100.14686470902335",
925,2022,FEBRERO,2022-02-21,lunes,12:51:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,CARRETERA LOS CAVAZOS A SAN MATEO KM 1,CARRETERA,LOS CAVAZOS,"25.455133533610805, -100.15646666562107",
920,2022,FEBRERO,2022-02-21,lunes,17:53:00,DIVERSO (REVERSA),PARTICULARES,C4/911,SUBURBANA/RURAL,ADOLFO LÓPEZ MATEOS,CALLE,MALEAÑOS,"25.36932117776933, -100.11380442191346",
961,2022,FEBRERO,2022-02-24,jueves,23:33:00,ESTRELLAMIENTO,MUNICIPIO,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 241,CARRETERA,EL ALAMO SANTIAGO,"25.35599375126476, -100.09311369557498",
952,2022,FEBRERO,2022-02-26,sábado,23:50:00,ALCANCE,SIN DAÑOS,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 259,CARRETERA,EL FAISAN,"25.506251833711012, -100.19344168868103",
962,2022,FEBRERO,2022-02-27,domingo,22:43:00,SALIDA DE CARPETA CON ESTRELLAMIENTO,SIN DAÑOS,C4/911,SUBURBANA/RURAL,CARRETERA LOS CAVAZOS SAN MATEO KM 4,CARRETERA,LOS CAVAZOS SAN MATEO,"25.43847021887331, -100.1414462966358",
950,2022,FEBRERO,2022-02-28,lunes,13:41:00,DIVERSO (ESTRELLAMIENTO),PARTICULARES,C4/911,SUBURBANA/RURAL,JARDINES DE LA BOCA,CALLE,JARDINES DE LA BOCA,"25.39985380740472, -100.13007771734105",
976,2022,FEBRERO,2022-02-28,lunes,19:50:00,INVACIÓN DE ARRIL O LATERAL,PARTICULARES,C4/911,SUBURBANA/RURAL,CARRETERA A LA CORTINA KM 7,CARRETERA,CARRETERA A LA CORTINA,"25.446806719236015, -100.10037828667572",
963,2022,MARZO,2022-03-01,martes,12:20:00,ALCANCE,PARTICULARES,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 246,CARRETERA,EL CERCADO,"25.4026477446089, -100.13265088820636",
1002,2022,MARZO,2022-03-04,viernes,16:24:00,INVASION DE CARRIL,PARTICULARES,C4/911,SUBURBANA/RURAL,CARRETERA CAVAZOS SAN MATEO KM 4,CARRETERA,CARRETERA CAVAZOS SAN MATEO KM 4,"25.438780255081635, -100.14131755061592",
965,2022,MARZO,2022-03-05,sábado,SD,NO LO INDICA,PARTICULARES,C4/911,SUBURBANA/RURAL,GLORIA MENDIOLA,CALLE,GARZA MADERO,"25.38203762245255, -100.10925727567856",
880,2022,MARZO,2022-03-06,domingo,17:30:00,DIVERSO,PARTICULARES,C4/911,SUBURBANA/RURAL,INTERIOR DE LA ANTIGUA,CALLE,SAN JAVIER,"25.412259628271507, -100.13850499961241",
978,2022,MARZO,2022-03-07,lunes,00:01:00,ALCANCE,PARTICULARES Y MUNICIPIO,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 242,CARRETERA,EL ALAMO,"25.354377946642003, -100.09160286071351",
966,2022,MARZO,2022-03-07,lunes,08:40:00,DIVERSO,MUNCIPIO,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 249,CARRETERA,LA VILLA,"25.426341967179386, -100.14895125046837",
979,2022,MARZO,2022-03-08,martes,12:15:00,DIVERSO,PARTICULARES,C4/911,SUBURBANA/RURAL,HIDALGO,CALLE,VILLA DE SANTIAGO,"25.426107647508182, -100.15400573909703",
967,2022,MARZO,2022-03-10,jueves,09:15:00,SALIDA DE CARPETA CON VOLCADURA,SIN DAÑOS,C4/911,SUBURBANA/RURAL,CARRETERA LOS CAVAZOS SAN MATEO KM 6,CARRETERA,SD,"25.427132331322685, -100.1312172306633",
1007,2022,MARZO,2022-03-13,domingo,17:02:00,CHOQUE DE REVERSA (DIVERSO),PARTICULARES,C4/911,SUBURBANA/RURAL,LAZARO CARDENAS,CALLE,LOS FIERROS,"25.364903085908, -100.11331154684383",
1003,2022,MARZO,2022-03-13,domingo,16:01:00,ESTRELLAMIENTO CON OBJETO FIJO,MUNICIPIO,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 253,CARRETERA,LOS RODRÍGUEZ,"25.477013344875523, -100.17849120785446",
927,2022,MARZO,2022-03-14,lunes,16:01:00,ESTRELLAMIENTO CON OBJETO FIJO,MUNCIPIO,C4/911,SUBURBANA/RURAL,CARRETERA LOS CAVAZOS A SAN MATEO KM 11,CARRETERA,LOS CANELOS,"25.447663321843145, -100.09996558057999",
1008,2022,MARZO,2022-03-15,martes,05:50:00,SALIDA DE CARPETA CON VOLCADURA,PARTICULARES Y MUNICIPIO,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 259,CARRETERA,EL BARRO,"25.519499955570346, -100.2016959226163",
982,2022,MARZO,2022-03-17,jueves,12:05:00,CRUCERO,PARTICULARES,C4/911,SUBURBANA/RURAL,ABASOLO,CALLE,LA VILLA,"25.425343433341904, -100.15033408650547",
1012,2022,MARZO,2022-03-17,jueves,08:45:00,SALIDA DE CARPETA CON SEMIVOLCADURA,SIN DAÑOS INDICA DAÑOS,C4/911,SUBURBANA/RURAL,CARRETERA LOS CAVAZOS A SAN MATEO KM 3 APROX,CARRETERA,LA PRIMAVERA,"25.445186753048016, -100.14461456224424",
1013,2022,MARZO,2022-03-19,sábado,01:45:00,ESTRELLAMIENTO CON VEHÍCULO ESTACIONADO,PARTICULARES,C4/911,SUBURBANA/RURAL,44641,CALLE,EL CERCADO,"25.399046023692172, -100.13365977098314",
1010,2022,MARZO,2022-03-21,lunes,01:35:00,SALIDA DE CARPETA,MUNICIPIO,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 250,CARRETERA,LAS CRISTALINAS,"25.442318878894202, -100.15526935360057",
771,2022,MARZO,2022-03-23,miércoles,16:20:00,FRONTAL,PARTICULARES,C4/911,SUBURBANA/RURAL,MAGNOLIA,CALLE,RODOLFO GARZA MADERO,"25.38182301129031, -100.10942613287692",
985,2022,MARZO,2022-03-24,jueves,21:18:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,21 DE MARZO,CALLE,CONCEPCIÓN SALAZAR,"25.433591374138413, -100.16091737825126",
989,2022,MARZO,2022-03-24,jueves,12:47:00,DIVERSO (INVASIÓN DE CARRIL),PARTICULARES,C4/911,SUBURBANA/RURAL,ANGEL FERNANDEZ,CALLE,LOS RODRÍGUEZ,"25.472440446060578, -100.16863636681697",
974,2022,MARZO,2022-03-26,sábado,12:35:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,CARRETERA COLA DE CABALLO,CARRETERA,LA CIENEGUILLA,"25.376705949003064, -100.14900044951769",
991,2022,MARZO,2022-03-29,martes,04:18:00,ESTRELLAMIENTO CON PROYECCIÓN,MUNCIPIO,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL KM 251,CARRETERA,LOS CAVAZOS,"25.445411932720805, -100.15780594085963",
1461,2022,OCTUBRE,2022-10-01,2022-10-01 00:00:00,18:18:00,ESTRELLAMIENTO CON HUIDA,PARTICULARES,C4/911,SUBURBANA/RURAL,LA VILLA,CALLE,ESTACIONAMIENTO DE SORIANA,"25.424504692730707, -100.14889363535379",
1460,2022,OCTUBRE,2022-10-01,2022-10-01 00:00:00,12:40:00,ESTRELLAMIENTO,MUNICIPIO Y FEDERACIÓN,C4/911,SUBURBANA/RURAL,SAN JAVIER,CARRETERA,CARRETERA NACIONAL KM 248,"25.41969767892817, -100.14402904499805",
1523,2022,OCTUBRE,2022-10-05,2022-10-05 00:00:00,13:30:00,REVERSA,PARTICULARES,C4/911,SUBURBANA/RURAL,CENTRO DE SANTIAGO,CALLE,MINA,"25.430621895432992, -100.15485928817844",
1519,2022,OCTUBRE,2022-10-08,2022-10-08 00:00:00,15:04:00,ATROPELLO,NINGUNO,C4/911,SUBURBANA/RURAL,EL CERCADO,CARRETERA,CARRETERA COLA DE CABALLO KM 1,"25.398286203894838, -100.13253043960731",
1524,2022,OCTUBRE,2022-10-08,2022-10-08 00:00:00,07:53:00,LATERAL,PARTICULARES,C4/911,SUBURBANA/RURAL,CENTRO DE SANTIAGO,CARRETERA,CARRETERA NACIONAL KM 248,"25.424181226692422, -100.1475071182733",
1538,2022,OCTUBRE,2022-10-09,2022-10-09 00:00:00,16:42:00,DIVERSO,MUNICIPIO,C4/911,SUBURBANA/RURAL,EL HUAJUQUITO,CARRETERA,CARRETERA NACIONAL KM 249+800,"25.452343101541647, -100.16329931229478",
1566,2022,OCTUBRE,2022-10-11,2022-10-11 00:00:00,09:35:00,DIVERSO,MUNICIPIO,C4/911,SUBURBANA/RURAL,EL BARRIAL,CALLE,SANTA CLARA,"25.47178736979456, -100.19143703048135",
1556,2022,OCTUBRE,2022-10-14,2022-10-14 00:00:00,23:15:00,CHOQUE DE CRUCERO,PARTICULARES,C4/911,SUBURBANA/RURAL,CONGREGACIÓN SAN FRANCISCO,CALLE,HIDALGO,"25.41344923637409, -100.16576025253269",
1553,2022,OCTUBRE,2022-10-17,2022-10-17 00:00:00,20:30:00,SALIDA DE CARPETA CON ESTRELLAMIENTO,MUNICIPIO,C4/911,SUBURBANA/RURAL,LOS CAVAZOS,CALLE,BOULEVARD LOS CAVAZOS,"25.45107589328496, -100.16235380361479",
1558,2022,OCTUBRE,2022-10-19,2022-10-19 00:00:00,17:55:00,VOLCADURA,PARTICULARES Y MUNICIPIO,C4/911,SUBURBANA/RURAL,LAS CRISTALINAS,CARRETERA,CARRETERA NACIONAL KM 250,"25.446131100864104, -100.15852114159881",
1555,2022,OCTUBRE,2022-10-21,2022-10-21 00:00:00,01:20:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,SAN JUAN,CALLE,ALONSO CHAVEZ,"25.462552075414827, -100.15196982721348",
1573,2022,OCTUBRE,2022-10-21,2022-10-21 00:00:00,18:20:00,ALCANCE,PARTICULARES,C4/911,SUBURBANA/RURAL,EL CERCADO,CALLE,EUTIMIO SILVA,"25.400242743337298, -100.1322544226571",
1464,2022,OCTUBRE,2022-10-22,2022-10-22 00:00:00,14:40:00,ESTRELLAMIENTO,MUNICIPIO,C4/911,SUBURBANA/RURAL,LOS FIERROS,CALLE,CALLE MORELOS,"25.359005127906627, -100.09747649406498",
1602,2022,OCTUBRE,2022-10-26,2022-10-26 00:00:00,18:25:00,CRUCERO CON PROYECCIÓN,PARTICULARES,C4/911,SUBURBANA/RURAL,CONGREGACIÓN LA BOCA,CARRETERA,CARRETERA ACUEDUCTO MONTERREY KM 4,"25.438652832422033, -100.14132457419726",
1592,2022,OCTUBRE,2022-10-29,2022-10-29 00:00:00,13:26:00,CHOQUE DE CRUCERO PROYECCIÓN Y ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,EL ALAMO,CALLE,MELQUIADES SALAZAR,"25.36942516946895, -100.12314301431898",
1575,2022,OCTUBRE,2022-10-30,2022-10-30 00:00:00,07:30:00,DIVERSO,NO INDICA DAÑOS,C4/911,SUBURBANA/RURAL,LA VILLA,CALLE,LATERAL VIENTO LIBRE NORTE A SUR,"25.432131204241045, -100.15236263473099",
1544,2022,OCTUBRE,2022-10-30,2022-10-30 00:00:00,04:50:00,CHOQUE DE REVERSA,PARTICULARES,C4/911,SUBURBANA/RURAL,EL FAISAN,CALLE,ESTACIONAMIENTO FAISAN SEVEN,"25.508218202130706, -100.19488511870497",
1543,2022,OCTUBRE,2022-10-30,2022-10-30 00:00:00,13:01:00,INVASIÓN DE CARRIL,PARTICULARES,C4/911,SUBURBANA/RURAL,LA CIENEGUILLA,CARRETERA,CARRETERA COLA DE CABALLO KM 5,"25.37027135622879, -100.15782235125687",
1612,2022,OCTUBRE,2022-10-31,2022-10-31 00:00:00,16:11:00,CHOQUE DE CRUCERO,PARTICULARES,C4/911,SUBURBANA/RURAL,EL CERCADO,CALLE,MANUEL TAMEZ,"25.40486038525314, -100.13280328583903",
1578,2022,NOVIEMBRE,2022-11-01,2022-11-01 00:00:00,13:33:00,INVASIÓN DE CARRIL,PARTICULARES,C4/911,SUBURBANA/RURAL,EL CERCADO,CARRETERA,CARRETERA NACIONAL KM 245,"25.404215364854146, -100.13333880541651",
1587,2022,NOVIEMBRE,2022-11-01,2022-11-01 00:00:00,09:21:00,ATROPPELLO (FAUNA SALVAJE),PARTICULARES,C4/911,SUBURBANA/RURAL,CONG. LA BOCA,CARRETERA,CARRETERA LOS CAVAZOS SAN MATEO KM 13,"25.455131488925353, -100.09580377484922",
1593,2022,NOVIEMBRE,2022-11-04,2022-11-04 00:00:00,15:43:00,DIVERSO,PARTICULARES,C4/911,SUBURBANA/RURAL,SAN JAVIER,CARRETERA,CARRETERA NACIONAL KM 246,"25.415000828149825, -100.14154450026619",
1626,2022,NOVIEMBRE,2022-11-06,2022-11-06 00:00:00,19:20:00,ESTRELLAMIENTO CON OBJETO FIJO (VEHÍCULO ESTACIONADO),PARTICULARES,C4/911,SUBURBANA/RURAL,SAN JAVIER,CALLE,INTERIOR DE LA PRESA,"25.411632569628274, -100.13809468891509",
1623,2022,NOVIEMBRE,2022-11-11,2022-11-11 00:00:00,12:58:00,CHOQUE DE CRUCERO,PARTICULARES,C4/911,SUBURBANA/RURAL,SMART,CALLE,21 DE MARZO,"25.431547906344456, -100.15235052809119",
1628,2022,NOVIEMBRE,2022-11-11,2022-11-11 00:00:00,07:32:00,CHOQUE DE CRUCERO,PARTICULARES,C4/911,SUBURBANA/RURAL,EL YERBANIZ,CALLE,LEANDRO MARROQUIN,"25.494092756517897, -100.18327213150181",
1570,2022,NOVIEMBRE,2022-11-15,2022-11-15 00:00:00,12:20:00,ALCANCE,NO LO INDICA,C4/911,SUBURBANA/RURAL,CARRETERA NACIONAL,CALLE,CALLE SONORA,"25.360178286485606, -100.09920224181336",
1644,2022,NOVIEMBRE,2022-11-16,2022-11-16 00:00:00,17:49:00,ESTRELLAMIENTO,NO LO INDICA,C4/911,SUBURBANA/RURAL,LA CIENEGUILLA,CARRETERA,CARRETERA A COLA DE CABALLO KM 3.5,"25.377654295125485, -100.14839491308936",
1643,2022,NOVIEMBRE,2022-11-16,2022-11-16 00:00:00,13:50:00,DIVERSO FALLA MECANICA,PARTICULARES,C4/911,SUBURBANA/RURAL,LA PLAZUELA,CARRETERA,CARRETERA NACIONAL KM 245,"25.397805947078623, -100.12763439450539",
1630,2022,NOVIEMBRE,2022-11-16,2022-11-16 00:00:00,19:17:00,FRONTAL,NO INDICA,C4/911,SUBURBANA/RURAL,EL CERCADO,CALLE,EUTIMIO SILVA,"25.40219921255427, -100.12994639396695",
1597,2022,NOVIEMBRE,2022-11-18,2022-11-18 00:00:00,08:47:00,DIVERSO CON ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,VALLE DE SANTA ROSALIA,CALLE,RIO YAQUI,"25.426613765514638, -100.15617348963181",
1559,2022,NOVIEMBRE,2022-11-18,2022-11-18 00:00:00,16:09:00,CHOQUE DE REVERSA,PARTICULARES,C4/911,SUBURBANA/RURAL,EL CERCADO,CARRETERA,CARRETERA NACIONAL,"25.40506974309878, -100.13381336003837",
1598,2022,NOVIEMBRE,2022-11-18,2022-11-18 00:00:00,15:27:00,CHOQUE DE FRENTE,MUNICIPIO,C4/911,SUBURBANA/RURAL,SIN DATOS,CARRETERA,CARRETERA A LOS CAVAZOS SAN MATEO KM 5,"25.431700489312412, -100.13711357243564",
1560,2022,NOVIEMBRE,2022-11-19,2022-11-19 00:00:00,19:23:00,CHOQUE DE CRUCERO,PARTICULARES,C4/911,SUBURBANA/RURAL,SAN JOSE SUR,CALLE,ESCOBEDO,"25.39825935866329, -100.12858671466809",
1613,2022,NOVIEMBRE,2022-11-20,2022-11-20 00:00:00,06:01:00,ESTRELLAMIENTO,"MUNICIPIO, ESTADO Y PARTICULARES",C4/911,SUBURBANA/RURAL,SAN FRANCISCO,CALLE,FRENTE A PLATA DE BOMBEO DE LA COMISION,"25.409709512083722, -100.17679839428678",
1632,2022,NOVIEMBRE,2022-11-20,2022-11-20 00:00:00,18:00:00,SIN DATOS,SIN DATOS,C4/911,SUBURBANA/RURAL,SAN PEDRO,CALLE,ALFONSO SALAZAR,"25.375779773323018, -100.11319969074866",
1589,2022,NOVIEMBRE,2022-11-25,2022-11-25 00:00:00,16:20:00,ESTRELLAMIENTO,PARTICULARES,C4/911,SUBURBANA/RURAL,EL CERCADO,CARRETERA,CARRETERA NACIONAL KM 246,"25.403594381035752, -100.13311309387585",
1564,2022,NOVIEMBRE,2022-11-30,2022-11-30 00:00:00,11:05:00,DE CRUCERO,PARTICULARES,C4/911,SUBURBANA/RURAL,EL YERBANIZ,CALLE,CAMINO REAL,"25.495688137964972, -100.18408497825982",
1590,2022,DICIEMBRE,2022-12-01,2022-12-01 00:00:00,09:23:00,ESTRELLAMIENTO CON VOLCADURA,MUNICIPIO,C4/911,SUBURBANA/RURAL,LA CORTINA,CARRETERA,CARRETERA LOS CAVAZOS A SAN MATEO KM 5,"25.42939530301129, -100.13588220129516",
1637,2022,DICIEMBRE,2022-12-02,2022-12-02 00:00:00,23:19:00,CAIDA DE MOTOCICLETA,NINGUNO,C4/911,SUBURBANA/RURAL,LOS FIERROS,CALLE,1 DE MAYO,"25.360503427240683, -100.10607115189245",
1600,2022,DICIEMBRE,2022-12-04,2022-12-04 00:00:00,22:15:00,LATERAL CON HUIDA,PARTICULARES,C4/911,SUBURBANA/RURAL,SAN JAVIER,CARRETERA,CARRETERA NACIONAL KM 246,"25.41421125579637, -100.14124124265281",
1638,2022,DICIEMBRE,2022-12-06,martes,01:17:00,ESTRELLAMIENTO,MUNICIPIO,C4/911,SUBURBANA/RURAL,LOS CAVAZOS,CARRETERA,CARRETERA NACIONAL KM 251,"25.445494959868594, -100.15798374889228",
1621,2022,DICIEMBRE,2022-12-11,2022-12-11 00:00:00,12:35:00,SALIDA DE CARPETA CON SEMIVOLCADURA,PARTICULARES,C4/911,SUBURBANA/RURAL,CIENEGUILLA,CARRETERA,CARR COLA DE CABALLO KM 1,"25.3938485572915, -100.13894392675964",
1687,2022,DICIEMBRE,2022-12-15,2022-12-15 00:00:00,12:15:00,MOVIL DE VEHÍCULO,MUNICIPIO,C4/911,SUBURBANA/RURAL,LA VILLA,CARRETERA,CARRETERA NACIONAL KM 249,"25.431452725777653, -100.1518111014269",
1583,2022,DICIEMBRE,2022-12-18,2022-12-18 00:00:00,13:48:00,SALIDA DE CARPETA,PARTICULARES,C4/911,SUBURBANA/RURAL,LOS CANELOS,CARRETERA,CARRETERA LOS CAVAZOS SAN MATEO,"25.43405040325566, -100.11676229238535",
1664,2022,DICIEMBRE,2022-12-20,2022-12-20 00:00:00,19:50:00,CHOQUE DE FRENTE,PARTICULARES,C4/911,SUBURBANA/RURAL,LA CIENEGUILLA,CARRETERA,CARRETERA A COLA DE CABALLO KM 3.5,"25.370240484025572, -100.15764698830137",
640,2022,DICIEMBRE,2022-12-20,2022-12-20 00:00:00,16:55:00,DIVERSO (REVERSA),NO INDICA,C4/911,SUBURBANA/RURAL,EL BARRIAL,CALLE,JUAREZ,"25.47291570727574, -100.1920098487012",
1671,2022,DICIEMBRE,2022-12-22,2022-12-22 00:00:00,08:58:00,ESTRELLAMIENTO CON OBJETO FIJO,MUNICIPIO,C4/911,SUBURBANA/RURAL,LOS CAVAZOS,CARRETERA,CARRETERA NACIONAL KM 250+500,"25.447027005658736, -100.15919386816482",
1502,2022,DICIEMBRE,2022-12-24,2022-12-24 00:00:00,20:18:00,ESTRELLAMIENTO (CASA),PARTICULARES,C4/911,SUBURBANA/RURAL,EL ALAMO,CALLE,1 DE MAYO,"25.35598631945647, -100.10400098325282",
