 Numero_de_identificacion,Ejercicio, Mes, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_vialidad, Pista, Juegos_de_parque, Aparatos_de_ejercicio, Cancha, Bebedores, Botes_de_basura, Cantidad_de_botes, Georreferencia, Nota
P-178,2021,Julio-Septiembre,Colonia,Mision Real,Calle,Rembrandt,No,No,No,No,No,No,0,"25.72688118556586, -100.15602270209024",
P-277,2021,Octubre-Diciembre,Colonia,Roberto Espinoza,Calle,Uruguayos,No,No,No,No,No,No,0,"25.724912347371596, -100.17574496312133",
P-182,2021,Julio-Septiembre,Colonia,Molino,Calle,San Jorge,No,Si,No,No,No,No,0,"25.79757616237091, -100.25095538957757",
P-278,2021,Octubre-Diciembre,Colonia,Roberto Espinoza,Calle,Norteamericanos,Si,Si,No,Si,No,No,0,"25.726927583657933, -100.17506837587952",
P-184,2021,Julio-Septiembre,Colonia,Montealban,Calle,Olmecas,No,Si,No,Si,No,No,0,"25.72351142512906, -100.17269716252959",
P-282,2021,Octubre-Diciembre,Colonia,Pueblo Nuevo,Calle,Rio Nilo,Si,Si,Si,Si,No,Si,4,"25.761708343453176, -100.16391948074669",
P-185,2021,Julio-Septiembre,Colonia,Montealban,Avenida,Telefonos,No,No,No,No,No,No,0,"25.71728977676687, -100.17382286626376",
P-283,2021,Octubre-Diciembre,Colonia,San Ignacio,Calle,San Miguel,No,Si,No,Si,No,No,0,"25.736901697145765, -100.18530652218112",
P-189,2021,Julio-Septiembre,Colonia,Noria Norte,Calle,Tecatitlan,No,No,No,No,No,No,0,"25.734313565535732, -100.18762439705932",
P-284,2021,Octubre-Diciembre,Colonia,San Isidro,Avenida,Rio Mississipi,No,Si,No,No,No,No,0,"25.759886488325453, -100.15458589133436",
P-196,2021,Julio-Septiembre,Colonia,Nueva Democracia,Calle,Participacion,No,No,No,Si,No,No,0,"25.77799621362917, -100.2636157739566",
P-289,2021,Octubre-Diciembre,Colonia,Santa Cecilia,Calle,Santa Cecilia,Si,Si,Si,No,No,Si,4,"25.774896969997545, -100.2359327711518",
P-197,2021,Julio-Septiembre,Colonia,Nuevo Amanecer,Calle,Chile,No,Si,No,Si,No,No,0,"25.78033585574068, -100.24995111654624",
P-291,2021,Octubre-Diciembre,Colonia,Santa Fe,Calle,Telefonos,No,No,No,No,No,No,0,"25.72633155235996, -100.17301261205212",
P-198,2021,Julio-Septiembre,Colonia,Nuevo Amanecer,Calle,Panama,No,Si,No,No,No,No,0,"25.769638344579125, -100.2436799042715",
P-292,2021,Octubre-Diciembre,Colonia,Santa Monica,Calle,Villa Canalizo,Si,Si,No,No,No,No,0,"25.736493618892737, -100.1627946156667",
P-199,2021,Julio-Septiembre,Colonia,Nuevo las Puentes,Calle,Nueva las Puentes,No,No,No,Si,No,No,0,"25.785820645549027, -100.25914856096155",
P-293,2021,Octubre-Diciembre,Colonia,Sebastian Elizondo,Calle,Sebastian Elizondo,No,Si,No,No,No,No,0,"25.71085814097456, -100.17278791824653",
P-202,2021,Julio-Septiembre,Colonia,Nuevo las Puentes,Calle,Cobre,No,Si,Si,No,No,Si,4,"25.785204091038892, -100.26137808813867",
P-294,2021,Octubre-Diciembre,Colonia,Tres Nogales,Calle,Cinera,No,Si,No,Si,No,No,0,"25.7181155408831, -100.16597997515817",
P-203,2021,Julio-Septiembre,Colonia,Nuevo las Puentes,Calle,Galaxia,No,Si,No,No,No,No,0,"25.787685906282753, -100.25966341730522",
P-297,2021,Octubre-Diciembre,Colonia,Valle de Apodaca,Calle,Atenas,Si,Si,No,No,No,No,0,"25.793972280462413, -100.25764001351668",
P-209,2021,Julio-Septiembre,Colonia,Paseo de las Flores,Calle,Colector,No,No,No,No,No,No,0,"25.759514706243504, -100.13640489657482",
P-304,2021,Octubre-Diciembre,Colonia,Valle de Huinala,Calle,Hidalgo,No,Si,No,No,No,No,0,"25.743585177597115, -100.1960822440356",
P-213,2021,Julio-Septiembre,Colonia,Paseo de las Flores,Calle,Breme,No,No,No,Si,No,No,0,"25.761352810498718, -100.13679273196696",
P-306,2021,Octubre-Diciembre,Colonia,Valle de las Bugambilias,Calle,Primavera,No,No,No,No,No,No,0,"25.795255235188804, -100.26387187671256",
P-220,2021,Julio-Septiembre,Colonia,Paseo de las Flores,Calle,Pamplona,No,No,No,Si,No,No,0,"25.762553320212792, -100.13965535234641",
P-307,2021,Octubre-Diciembre,Colonia,Valle de las Flores,Avenida,Mexico,No,No,No,Si,No,No,0,"25.705896186404637, -100.15221806146934",
P-222,2021,Julio-Septiembre,Colonia,Paseo de las Palmas,Avenida,Palmas,No,Si,No,No,No,No,0,"25.775940637155887, -100.26561367196574",
P-310,2021,Octubre-Diciembre,Colonia,Valle de las Palmas,Calle,Venero,No,Si,No,Si,No,No,0,"25.787763461176212, -100.26414469949654",
P-227,2021,Julio-Septiembre,Colonia,Paseo de los Pinos,Calle,Atitlan,No,Si,No,No,No,No,0,"25.776841898190376, -100.24534776813478",
P-314,2021,Octubre-Diciembre,Colonia,Valle de San Andres,Calle,San Andres,No,Si,No,Si,No,No,0,"25.7978581763371, -100.24614540109835",
P-229,2021,Julio-Septiembre,Colonia,Huinala,Calle,Aldama,No,No,No,No,No,Si,2,"25.74215878315308, -100.1630172816336",
P-316,2021,Octubre-Diciembre,Colonia,Valle de San Andres,Calle,Estelares,No,Si,Si,No,No,No,0,"25.79697432448578, -100.24818656207823",
P-241,2021,Julio-Septiembre,Colonia,Los Treboles,Calle,Encanto,Si,Si,No,No,No,No,0,"25.765206217410306, -100.14939437851969",
P-318,2021,Octubre-Diciembre,Colonia,Villa de San Carlos,Avenida,Villa de San Carlos,No,Si,Si,No,No,No,0,"25.73644833155054, -100.15523598510674",
P-246,2021,Julio-Septiembre,Colonia,Pueblo Nuevo,Calle,Rio Nilo,No,Si,No,Si,No,Si,2,"25.75571467080374, -100.16341380226017",
P-332,2021,Octubre-Diciembre,Fraccionamiento,Privadas del Rey,Calle,Andalucia,No,Si,No,No,No,No,0,"25.798639349660725, -100.25413285327463",
P-253,2021,Julio-Septiembre,Colonia,Real Apodaca,Calle,Camino Charco Blanco,No,Si,No,No,No,No,0,"25.7272494578118, -100.15957450448806",
P-333,2021,Octubre-Diciembre,Fraccionamiento,Privada Yucas,Calle,Saguaro,No,Si,No,No,No,No,0,"25.799765105066275, -100.25190596753686",
P-254,2021,Julio-Septiembre,Colonia,Real San Andres,Calle,Jazmin,No,No,No,No,No,No,0,"25.799141831559083, -100.23749899151589",
P-2,2021,Enero-Marzo,Colonia,Agua Fria,Avenida,Morelos,No,Si,No,No,No,Si,2,"25.81373651421746, -100.15181673282967",
P-256,2021,Julio-Septiembre,Colonia,Reforma,Calle,Ruperto Martinez,No,Si,No,Si,No,No,0,"25.737554619028764, -100.17074780652665",
P-5,2021,Enero-Marzo,Colonia,Alamos del Parque,Calle,Aldama,No,Si,Si,No,No,No,0,"25.735191499963648, -100.18749472346559",
P-265,2021,Julio-Septiembre,Colonia,Rincon de Huinala,Calle,Rincon de Huinala,Si,Si,No,Si,No,No,0,"25.737407480732394, -100.15767111416824",
P-7,2021,Enero-Marzo,Colonia,Amarantos,Calle,Ajedra,Si,Si,Si,Si,No,No,0,"25.814985367273906, -100.25519328706316",
P-270,2021,Julio-Septiembre,Colonia,Rincon de Huinala,Calle,Ebano,Si,Si,Si,Si,No,No,0,"25.737719584369152, -100.16001621668599",
P-12,2021,Enero-Marzo,Colonia,Quinta Colonial,Calle,Jose Luis Cuevas,No,Si,No,No,No,Si,2,"25.79960216462737, -100.21659618786857",
P-272,2021,Julio-Septiembre,Colonia,Rincon de San Miguel,Calle,Aluminio,Si,Si,No,Si,No,No,0,"25.72175418573355, -100.16794926971578",
P-14,2021,Enero-Marzo,Colonia,Antigua Santa Rosa,Calle,Santa Julia,No,Si,No,No,No,Si,2,"25.790538908817005, -100.22672938321894",
P-274,2021,Julio-Septiembre,Colonia,Rinconada,Calle,Paseo Virreyes,Si,Si,No,Si,No,Si,4,"25.797492796258435, -100.19664831576976",
P-16,2021,Enero-Marzo,Colonia,Apodaca,Calle,Escobedo,No,Si,No,No,No,Si,4,"25.780814241895218, -100.1898106489446",
P-277,2021,Julio-Septiembre,Colonia,Roberto Espinoza,Calle,Uruguayos,No,No,No,No,No,No,0,"25.724912347371596, -100.17574496312133",
P-22,2021,Enero-Marzo,Colonia,Arboledas de Santa Rosa,Calle,Ebano,Si,Si,No,No,No,Si,2,"25.81508586209917, -100.2419483737498",
P-279,2021,Julio-Septiembre,Colonia,Roberto Espinoza,Calle,Camboyanos,Si,Si,No,Si,No,No,0,"25.72700490619266, -100.17588644961232",
P-25,2021,Enero-Marzo,Colonia,Arboledas del Mezquital,Calle,Fresno,No,Si,Si,Si,No,Si,4,"25.766879113613, -100.23763385336001",
P-286,2021,Julio-Septiembre,Colonia,San Isidro,Calle,Rio Mississipi,No,Si,No,No,No,No,0,"25.7606305092254, -100.15459393795862",
P-32,2021,Enero-Marzo,Colonia,Bosque Real,Calle,Oyamel,No,Si,No,Si,No,Si,2,"25.781710241486763, -100.24422094275707",
P-288,2021,Julio-Septiembre,Colonia,Santa Cecilia,Avenida,Dumas,No,No,No,No,No,No,0,"25.771631365973818, -100.2344307341149",
P-36,2021,Enero-Marzo,Colonia,Bosques de San Miguel,Calle,Bosques de San miguel,Si,Si,Si,Si,No,No,0,"25.70469773263543, -100.14260730813947",
P-292,2021,Julio-Septiembre,Colonia,Santa Monica,Calle,Villa Canalizo,Si,Si,No,No,No,No,0,"25.736493618892737, -100.1627946156667",
P-39,2021,Enero-Marzo,Colonia,Casas Reales,Calle,Vallarta,No,Si,No,Si,No,No,0,"25.782856811844848, -100.19494469252076",
P-299,2021,Julio-Septiembre,Colonia,Valle de Huinala,Calle,Tenochtitlan,No,Si,No,Si,No,No,0,"25.742476533353063, -100.19947218413567",
P-41,2021,Enero-Marzo,Colonia,Colonial Huinala,Calle,Salado de Utan,No,Si,No,No,No,No,0,"25.740084506503234, -100.16579912583613",
P-300,2021,Julio-Septiembre,Colonia,Valle de Huinala,Calle,Independencia,No,Si,No,No,No,No,0,"25.742515189566248, -100.19843685147639",
P-47,2021,Enero-Marzo,Colonia,Cosmopolis,Calle,Mizar,No,Si,No,No,No,No,0,"25.809982095769175, -100.24374877111657",
P-301,2021,Julio-Septiembre,Colonia,Valle de Huinala,Calle,Valle del Norte,No,Si,No,Si,No,No,0,"25.743350092571433, -100.18910528171992",
P-48,2021,Enero-Marzo,Colonia,Cosmopolis,Calle,Marte,No,Si,No,Si,No,Si,2,"25.81476654042213, -100.24348573864151",
P-305,2021,Julio-Septiembre,Colonia,Valle de Huinala,Calle,San Javier,No,Si,No,No,No,No,0,"25.743747048908773, -100.19390965475398",
P-69,2021,Enero-Marzo,Colonia,Enramada,Calle,Abedul,No,No,No,Si,No,Si,2,"25.76394462887535, -100.25885549259574",
P-306,2021,Julio-Septiembre,Colonia,Valle de las Bugambilias,Calle,Primavera,No,No,No,No,No,No,0,"25.795255235188804, -100.26387187671256",
P-70,2021,Enero-Marzo,Colonia,Enramada,Calle,Cipres,No,Si,No,No,No,No,0,"25.766048785572625, -100.25712385800016",
P-308,2021,Julio-Septiembre,Colonia,Valle de las Palmas,Calle,De los Eucaliptos,No,Si,No,No,No,No,0,"25.78038748004013, -100.26766316660995",
P-78,2021,Enero-Marzo,Colonia,San Javier,Calle,San Rafael,No,Si,No,No,No,No,0,"25.73866515335896, -100.15100640152352",
P-309,2021,Julio-Septiembre,Colonia,Valle de las Palmas,Calle,De los Eucaliptos,No,Si,No,No,No,No,0,"25.784902080275387, -100.26805449215749",
P-80,2021,Enero-Marzo,Colonia,Vitrales,Avenida,Orquidea,No,No,No,No,No,No,0,"25.70835773789909, -100.16165488270627",
P-311,2021,Julio-Septiembre,Colonia,Valle de los Alamos,Calle,Alamillo,No,Si,No,Si,No,No,0,"25.731811199887574, -100.1888538761318",
P-81,2021,Enero-Marzo,Colonia,Francisco Elizondo,Calle,Lucila Garza,No,No,No,No,No,No,0,"25.760994444386295, -100.24198910124353",
P-313,2021,Julio-Septiembre,Colonia,Valle de los Nogales,Calle,De Poanas,No,Si,No,Si,No,No,0,"25.793643750633453, -100.23003803855349",
P-82,2021,Enero-Marzo,Colonia,Fresnos,Calle,De las violetas,No,Si,No,No,No,No,0,"25.771495883289177, -100.25505556224542",
P-315,2021,Julio-Septiembre,Colonia,Valle de San Andres,Calle,San Miguel,No,Si,No,No,No,No,0,"25.80085704151955, -100.2422668288595",
P-84,2021,Enero-Marzo,Colonia,Fresnos,Calle,Avellano,No,No,No,No,No,No,0,"25.76501532692477, -100.24668051669184",
P-318,2021,Julio-Septiembre,Colonia,Villa de San Carlos,Avenida,Villa de San Carlos,No,Si,Si,No,No,No,0,"25.73644833155054, -100.15523598510674",
P-85,2021,Enero-Marzo,Colonia,Fresnos,Calle,Cartagena,No,Si,No,No,No,No,0,"25.770366477386318, -100.25026836599034",
P-320,2021,Julio-Septiembre,Colonia,Villa de San Carlos,Avenida,Villa de San Carlos,No,No,No,No,No,No,0,"25.73478888945889, -100.15651947037595",
P-90,2021,Enero-Marzo,Colonia,Fresnos del Lago,Calle,San Roberto,No,Si,Si,Si,No,No,0,"25.739066446757477, -100.21910256731758",
P-326,2021,Julio-Septiembre,Fraccionamiento,Fuentes de Santa Lucia,Calle,Santa Clara,Si,Si,Si,Si,No,No,0,"25.72063938366195, -100.1580613258093",
P-96,2021,Enero-Marzo,Colonia,Garcia Mireles,Calle,Ojo de Agua,No,Si,No,No,No,No,0,"25.760245541901813, -100.24284373508276",
P-327,2021,Julio-Septiembre,Fraccionamiento,Los Olivos Residencial,Calle,Del Profeta,No,Si,No,Si,No,No,0,"25.707651765004417, -100.1506752841133",
P-97,2021,Enero-Marzo,Colonia,Golondrinas,Calle,Carpinteros,No,Si,No,No,No,No,0,"25.72304387796337, -100.17911760968232",
P-329,2021,Julio-Septiembre,Fraccionamiento,Magnolias,Calle,Magnolias,No,Si,No,No,No,No,0,"25.77427049067337, -100.25480696036256",
P-98,2021,Enero-Marzo,Colonia,Golondrinas,Calle,Golondrinas,No,No,No,No,No,No,0,"25.725750508612794, -100.17827311485186",
P-330,2021,Julio-Septiembre,Fraccionamiento,Mision de San Jose,Avenida,San Gabriel,No,Si,No,Si,No,No,0,"25.786343048129904, -100.23371008919752",
P-100,2021,Enero-Marzo,Colonia,Golondrinas,Calle,Eridano,No,Si,No,No,No,No,0,"25.73445945906205, -100.17412941166151",
P-331,2021,Julio-Septiembre,Fraccionamiento,Paseo de las Fuentes,Calle,Fuentes del Rey,Si,Si,No,Si,No,No,0,"25.706194621984075, -100.14620396099691",
P-102,2021,Enero-Marzo,Colonia,Golondrinas,Calle,Omni,No,Si,No,No,No,No,0,"25.73384211705472, -100.17813701222855",
P-333,2021,Julio-Septiembre,Fraccionamiento,Privada Yucas,Calle,Saguaro,No,Si,No,No,No,No,0,"25.799765105066275, -100.25190596753686",
P-103,2021,Enero-Marzo,Colonia,Hacienda los Encinos,Calle,Irlanda,No,Si,No,Si,No,No,0,"25.77587566468448, -100.2640057613397",
P-335,2021,Julio-Septiembre,Fraccionamiento,San Patricio,Calle,Mision de San Patricio,Si,Si,No,No,No,No,0,"25.71462081894268, -100.17384633070817",
P-104,2021,Enero-Marzo,Colonia,Hacienda el Mezquital,Calle,Haciensa San Francisco,No,Si,No,No,No,No,0,"25.74824672118771, -100.23067980447406",
P-337,2021,Julio-Septiembre,Fraccionamiento,Valle de los Nogales,Calle,Del Mixteco,Si,Si,No,No,No,No,0,"25.7932255900631, -100.23277463775932",
P-108,2021,Enero-Marzo,Colonia,Hacienda Los Pinos,Calle,Guatemala,No,No,No,No,No,No,0,"25.771674410463053, -100.24872540945043",
P-338,2021,Julio-Septiembre,Fraccionamiento,Valle de los Nogales,Calle,De Chalco,No,Si,No,No,No,No,0,"25.791704142199997, -100.23214834194907",
P-110,2021,Enero-Marzo,Colonia,Insurgentes,Avenida,Insurgentes,No,Si,No,No,No,No,0,"25.795262844463874, -100.26159452958987",
P-339,2021,Julio-Septiembre,Fraccionamiento,Valle de San Miguel,Calle,Santo Tomas,No,No,No,Si,No,No,0,"25.720004744650794, -100.16516328273406",
P-111,2021,Enero-Marzo,Colonia,Insurgentes,Avenida,Insurgentes,No,Si,No,No,No,No,0,"25.795262844463874, -100.26159452958987",
P-1,2021,Abril-Junio,Colonia,Agua Fria,Calle,Anastacio Flores,No,Si,No,No,No,Si,2,"25.812056450383345, -100.14821067737368",
P-114,2021,Enero-Marzo,Colonia,Jardines de las Palmas,Avenida,Las Palmas,No,No,No,No,No,No,0,"25.800096117134203, -100.25361414663631",
P-3,2021,Abril-Junio,Colonia,Alamos,Calle,Alameda,No,No,No,Si,No,No,0,"25.73630547605509, -100.18645582315676",
P-115,2021,Enero-Marzo,Colonia,Jardines de Los Pinos,Calle,Del Ajusco,No,No,No,Si,No,No,0,"25.77450949805508, -100.24633593464",
P-5,2021,Abril-Junio,Colonia,Alamos del Parque,Calle,Aldama,No,Si,Si,No,No,No,0,"25.735191499963648, -100.18749472346559",
P-118,2021,Enero-Marzo,Colonia,Jardines de Monterrey,Calle,Jardin Montaña,No,No,No,Si,No,No,0,"25.812331943824415, -100.26073855587248",
P-6,2021,Abril-Junio,Colonia,Alberta Escamilla,Calle,Nora Quintana,Si,Si,No,Si,No,No,0,"25.733635112563775, -100.16994408972873",
P-119,2021,Enero-Marzo,Colonia,Jardines de San Andres,Calle,Jardin de los Girasoles,No,No,No,No,No,No,0,"25.79934575856927, -100.24172838406263",
P-7,2021,Abril-Junio,Colonia,Amarantos,Calle,Ajedra,Si,Si,Si,Si,No,No,0,"25.814985367273906, -100.25519328706316",
P-120,2021,Enero-Marzo,Colonia,Jardines de San Andres,Calle,Jardin de las Azaleas,No,Si,Si,No,No,No,0,"25.79694340602162, -100.2403904397447",
P-8,2021,Abril-Junio,Colonia,Amarantos,Avenida,Amarantos,No,Si,No,No,No,No,0,"25.819898849634267, -100.25599794969627",
P-121,2021,Enero-Marzo,Colonia,Jardines de San Andres,Calle,Bugambilias,No,Si,No,Si,No,No,0,"25.798203607254877, -100.23936777779794",
P-11,2021,Abril-Junio,Colonia,Valle de las Bugambilias,Calle,Lirio,No,Si,No,No,No,No,0,"25.79332442608414, -100.26354291857868",
P-125,2021,Enero-Marzo,Colonia,Lomas de Huinala,Calle,Telefonos,No,Si,No,No,No,No,0,"25.735052624723462, -100.1741454322953",
P-19,2021,Abril-Junio,Colonia,Arboledas de Santa Rosa,Calle,Mora,Si,Si,Si,No,No,Si,4,"25.81719695652867, -100.24069523062363",
P-126,2021,Enero-Marzo,Colonia,Lomas de Huinala,Calle,Monte Pernaso,No,Si,No,No,No,No,0,"25.735052624723462, -100.1741454322953",
P-22,2021,Abril-Junio,Colonia,Arboledas de Santa Rosa,Calle,Ebano,Si,Si,No,No,No,Si,2,"25.81508586209917, -100.2419483737498",
P-128,2021,Enero-Marzo,Colonia,Los Alamos,Calle,Hermosillo,No,No,No,Si,No,No,0,"25.73069993800058, -100.18898542547886",
P-29,2021,Abril-Junio,Colonia,Balcones del Mezquital,Calle,Rugo,No,Si,No,No,No,No,0,"25.75356272553166, -100.23794188180784",
P-132,2021,Enero-Marzo,Colonia,Los Pinos,Calle,El Roble,No,Si,No,Si,No,No,0,"25.77531885116036, -100.2484811683014",
P-30,2021,Abril-Junio,Colonia,Balcones del Norte,Calle,Fe,No,Si,No,No,No,No,0,"25.815957834813535, -100.2628782985672",
P-133,2021,Enero-Marzo,Colonia,Los Pinos,Calle,Hacienda Guadalupe,No,Si,No,Si,No,No,0,"25.77531885116036, -100.2484811683014",
P-35,2021,Abril-Junio,Colonia,Bosques de Huinala,Calle,Bosques de Francia,No,Si,No,Si,No,Si,5,"25.74995606346912, -100.16945868500487",
P-135,2021,Enero-Marzo,Colonia,Los Robles,Avenida,Del Triunfo,No,Si,Si,Si,No,Si,2,"25.78040528509993, -100.26022705915365",
P-38,2021,Abril-Junio,Colonia,Burocratas,Calle,Aaron Lozano,No,Si,No,Si,No,Si,2,"25.784797289194312, -100.19375100066684",
P-137,2021,Enero-Marzo,Colonia,Los Robles,Calle,Verdy,No,Si,No,No,No,No,0,"25.774577618162336, -100.25994405330253",
P-43,2021,Abril-Junio,Colonia,Conquistadores,Calle,Conquistadores,No,Si,No,No,No,Si,2,"25.81486182759049, -100.25683683307435",
P-138,2021,Enero-Marzo,Colonia,Los Robles,Avenida,Del Triunfo,Si,Si,Si,Si,No,Si,4,"25.78254010096339, -100.26063566752751",
P-59,2021,Abril-Junio,Colonia,Ebanos,Avenida,Chopo,No,Si,Si,No,No,No,0,"25.77894564816407, -100.23642094773223",
P-140,2021,Enero-Marzo,Colonia,Los Robles,Avenida,Del Triunfo,Si,Si,Si,Si,No,Si,4,"25.78254010096339, -100.26063566752751",
P-60,2021,Abril-Junio,Colonia,Ebanos,Calle,Mezquite,No,Si,No,No,No,No,0,"25.78161986408741, -100.22878160097689",
P-141,2021,Enero-Marzo,Colonia,Los Treboles,Calle,Nogal,No,No,No,No,No,No,0,"25.764882416834276, -100.13883065412757",
P-61,2021,Abril-Junio,Colonia,Ebanos Norte,Calle,Nispero,No,No,No,No,No,No,0,"25.789599377160087, -100.23794564179691",
P-146,2021,Enero-Marzo,Colonia,Los Treboles,Calle,Alexa,No,Si,No,No,No,No,0,"25.768180899679056, -100.15135519096086",
P-73,2021,Abril-Junio,Colonia,Ex Hacienda San Francisco,Calle,Santa Catalina,No,No,No,No,No,No,0,"25.759269621320907, -100.21733099017489",
P-147,2021,Enero-Marzo,Colonia,Manantial,Calle,Riachuelo,No,Si,No,No,No,No,0,"25.781578646824727, -100.26295132624429",
P-78,2021,Abril-Junio,Colonia,San Javier,Calle,San Rafael,No,Si,No,No,No,No,0,"25.73866515335896, -100.15100640152352",
P-149,2021,Enero-Marzo,Colonia,Margaritas,Avenida,Orquidea,No,Si,No,No,No,No,0,"25.70809674463564, -100.15929828958",
P-83,2021,Abril-Junio,Colonia,Fresnos,Calle,De las Adelfas,No,No,No,No,No,No,0,"25.767983788805388, -100.25427638356432",
P-153,2021,Enero-Marzo,Colonia,Margaritas,Calle,Orquidea,No,Si,No,Si,No,Si,2,"25.708570253383108, -100.15433978898581",
P-84,2021,Abril-Junio,Colonia,Fresnos,Calle,Avellano,No,No,No,No,No,No,0,"25.76501532692477, -100.24668051669184",
P-155,2021,Enero-Marzo,Colonia,Margaritas,Calle,Jacarandas,No,Si,No,Si,No,No,0,"25.71235722861518, -100.15798964926752",
P-87,2021,Abril-Junio,Colonia,Fresnos,Calle,Cartagena,No,Si,No,No,No,No,0,"25.770366477386318, -100.25026836599034",
P-156,2021,Enero-Marzo,Colonia,Margaritas,Calle,Acapulco,Si,Si,Si,No,No,Si,4,"25.71433729045042, -100.15034420024993",
P-95,2021,Abril-Junio,Colonia,Futuro Apodaca,Calle,Galaxias,No,Si,No,No,No,No,0,"25.78124918968317, -100.180046563175",
P-158,2021,Enero-Marzo,Colonia,Margaritas,Calle,Margaritas,No,Si,No,Si,No,Si,4,"25.71362164548543, -100.15202545692068",
P-97,2021,Abril-Junio,Colonia,Golondrinas,Calle,Carpinteros,No,Si,No,No,No,No,0,"25.72304387796337, -100.17911760968232",
P-159,2021,Enero-Marzo,Colonia,Metroplex,Calle,E-4,No,No,No,No,No,No,0,"25.786082051170293, -100.25091254625305",
P-101,2021,Abril-Junio,Colonia,Golondrinas,Calle,Lomas de Huinala,No,Si,No,No,No,No,0,"25.735023635030736, -100.17468597001987",
P-163,2021,Enero-Marzo,Colonia,Metroplex,Calle,N-25,No,Si,No,No,No,No,0,"25.793659778016, -100.2550570581105",
P-103,2021,Abril-Junio,Colonia,Hacienda los Encinos,Calle,Irlanda,No,Si,No,Si,No,No,0,"25.77587566468448, -100.2640057613397",
P-164,2021,Enero-Marzo,Colonia,Metroplex,Calle,N-29,No,Si,No,No,No,Si,2,"25.795056864998298, -100.25312848199673",
P-108,2021,Abril-Junio,Colonia,Hacienda Los Pinos,Calle,Guatemala,No,No,No,No,No,No,0,"25.771674410463053, -100.24872540945043",
P-165,2021,Enero-Marzo,Colonia,Metroplex,Calle,N-35,No,Si,No,No,No,No,0,"25.795918996812162, -100.25301851145379",
P-109,2021,Abril-Junio,Colonia,Hacienda Los Pinos,Calle,Potenzada,No,Si,No,Si,No,No,0,"25.772169751562554, -100.25212732550705",
P-172,2021,Enero-Marzo,Colonia,Mision Fundadores,Calle,Fray Servando Teresa,No,No,No,No,No,No,0,"25.799007365371633, -100.24219103748219",
P-111,2021,Abril-Junio,Colonia,Insurgentes,Avenida,Insurgentes,No,Si,No,No,No,No,0,"25.795262844463874, -100.26159452958987",
P-173,2021,Enero-Marzo,Colonia,Mision Fundadores,Calle,Fray Bartolome,No,Si,No,No,No,No,0,"25.797853055070927, -100.2424163430804",
P-112,2021,Abril-Junio,Colonia,Jardines de Huinala,Calle,Rio Amazonas,No,No,No,No,No,No,0,"25.7442075968163, -100.17322761900733",
P-179,2021,Enero-Marzo,Colonia,Mision Real,Calle,Rembrandt,No,No,No,No,No,No,0,"25.72688118556586, -100.15602270209024",
